datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-07-09,53001,40.0340289245859,3 days,0.0
2020-07-10,53001,40.0340289245859,3 days,0.0
2020-07-11,53001,40.0340289245859,3 days,0.0
2020-07-12,53001,30.025521693439426,3 days,0.0
2020-07-13,53001,30.025521693439426,3 days,0.0
2020-07-14,53001,30.025521693439426,3 days,0.0
2020-07-15,53001,5.004253615573237,3 days,0.0
2020-07-16,53001,5.004253615573237,3 days,0.0
2020-07-17,53001,60.05104338687885,3 days,0.0
2020-07-18,53001,60.05104338687885,3 days,0.0
2020-07-19,53001,55.04678977130561,3 days,0.0
2020-07-20,53001,55.04678977130561,3 days,0.0
2020-07-21,53001,55.04678977130561,3 days,0.0
2020-07-22,53001,15.012760846719713,3 days,0.0
2020-07-23,53001,15.012760846719713,3 days,0.0
2020-07-24,53001,30.025521693439426,3 days,0.0
2020-07-25,53001,70.05955061802533,3 days,0.0
2020-07-26,53001,70.05955061802533,3 days,0.0
2020-07-27,53001,25.021268077866193,3 days,0.0
2020-07-28,53001,25.021268077866193,3 days,5.004253615573237
2020-07-29,53001,25.021268077866193,3 days,0.0
2020-07-30,53001,30.025521693439426,3 days,5.004253615573237
2020-07-31,53001,35.02977530901266,3 days,0.0
2020-08-01,53001,35.02977530901266,3 days,0.0
2020-08-02,53001,35.02977530901266,3 days,0.0
2020-08-03,53001,25.021268077866193,3 days,0.0
2020-08-04,53001,20.01701446229295,3 days,0.0
2020-08-05,53001,25.021268077866193,3 days,0.0
2020-08-06,53001,45.03828254015914,3 days,0.0
2020-08-07,53001,45.03828254015914,3 days,0.0
2020-08-08,53001,45.03828254015914,3 days,0.0
2020-08-09,53001,45.03828254015914,3 days,0.0
2020-08-10,53001,30.025521693439426,3 days,0.0
2020-08-11,53001,30.025521693439426,3 days,0.0
2020-08-12,53001,15.012760846719713,3 days,0.0
2020-08-13,53001,15.012760846719713,3 days,0.0
2020-08-14,53001,60.05104338687885,3 days,0.0
2020-08-15,53001,60.05104338687885,3 days,0.0
2020-08-16,53001,40.0340289245859,3 days,0.0
2020-08-17,53001,25.021268077866193,3 days,0.0
2020-08-18,53001,0.0,3 days,0.0
2020-08-19,53001,25.021268077866193,3 days,0.0
2020-08-20,53001,20.01701446229295,3 days,0.0
2020-08-21,53001,60.05104338687885,3 days,0.0
2020-08-22,53001,60.05104338687885,3 days,0.0
2020-08-23,53001,60.05104338687885,3 days,0.0
2020-08-24,53001,55.04678977130561,3 days,0.0
2020-08-25,53001,50.042536155732385,3 days,0.0
2020-08-26,53001,55.04678977130561,3 days,0.0
2020-08-27,53001,60.05104338687885,3 days,0.0
2020-08-28,53001,60.05104338687885,3 days,0.0
2020-08-29,53001,45.03828254015914,3 days,0.0
2020-08-30,53001,45.03828254015914,3 days,0.0
2020-08-31,53001,45.03828254015914,3 days,0.0
2020-09-01,53001,20.01701446229295,3 days,0.0
2020-09-02,53001,20.01701446229295,3 days,5.004253615573237
2020-09-03,53001,55.04678977130561,3 days,0.0
2020-09-04,53001,85.07231146474504,3 days,0.0
2020-09-05,53001,60.05104338687885,3 days,0.0
2020-09-06,53001,60.05104338687885,3 days,0.0
2020-09-07,53001,60.05104338687885,3 days,0.0
2020-09-08,53001,30.025521693439426,3 days,0.0
2020-09-09,53001,25.021268077866193,3 days,0.0
2020-09-10,53001,10.008507231146474,3 days,0.0
2020-09-11,53001,20.01701446229295,3 days,0.0
2020-09-12,53001,20.01701446229295,3 days,0.0
2020-09-13,53001,55.04678977130561,3 days,0.0
