datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-02-18,24003,0.0,6 days,0.0,0.0,0.0
2020-02-19,24003,0.0,6 days,0.0,0.0,0.0
2020-02-20,24003,0.0,6 days,0.0,0.0,0.0
2020-02-21,24003,0.0,6 days,0.0,0.0,0.0
2020-02-22,24003,0.0,6 days,0.0,0.0,0.0
2020-02-23,24003,0.0,6 days,0.0,0.0,0.0
2020-02-24,24003,0.0,6 days,0.0,0.0,0.0
2020-02-25,24003,0.0,6 days,0.0,0.0,0.0
2020-02-26,24003,0.0,6 days,0.0,0.0,0.0
2020-02-27,24003,0.0,6 days,0.0,0.0,0.0
2020-02-28,24003,0.0,6 days,0.0,0.0,0.0
2020-02-29,24003,0.0,6 days,0.0,0.0,0.0
2020-03-01,24003,0.0,6 days,0.0,0.0,0.0
2020-03-02,24003,0.0,6 days,0.0,0.0,0.0
2020-03-03,24003,0.0,6 days,0.0,0.0,0.0
2020-03-04,24003,0.0,6 days,0.0,0.0,0.0
2020-03-05,24003,0.0,6 days,0.0,0.0,0.0
2020-03-06,24003,0.0,6 days,0.0,0.0,0.0
2020-03-07,24003,0.0,6 days,0.0,0.0,0.0
2020-03-08,24003,0.0,6 days,0.0,0.0,0.0
2020-03-09,24003,0.0,6 days,0.0,0.0,0.0
2020-03-10,24003,0.0,6 days,0.0,0.0,0.0
2020-03-11,24003,0.0,6 days,0.0,0.0,0.0
2020-03-12,24003,0.0,6 days,0.0,0.0,0.0
2020-03-13,24003,0.0,6 days,0.0,0.0,0.17264179934188947
2020-03-14,24003,0.0,6 days,0.0,0.0,0.17264179934188947
2020-03-15,24003,0.0,6 days,0.0,0.0,0.17264179934188947
2020-03-16,24003,0.0,6 days,0.0,0.0,0.17264179934188947
2020-03-17,24003,0.0,6 days,0.0,0.0,0.5179253980256684
2020-03-18,24003,0.0,6 days,0.0,299.99999999999994,0.6905671973675579
2020-03-19,24003,0.0,6 days,0.0,400.00000000000006,0.8632089967094474
2020-03-20,24003,0.0,6 days,0.0,799.9999999999998,1.5537761940770047
2020-03-21,24003,0.0,6 days,0.0,1399.9999999999998,2.589626990128342
2020-03-22,24003,0.0,6 days,0.0,499.99999999999983,3.1075523881540095
2020-03-23,24003,0.0,6 days,0.0,400.00000000000006,3.4528359868377896
2020-03-24,24003,0.0,6 days,0.0,379.9999999999999,4.143403184205347
2020-03-25,24003,0.0,6 days,0.0,244.44444444444454,5.351895779598573
2020-03-26,24003,0.0,6 days,0.0,173.3333333333333,7.0783137730174674
2020-03-27,24003,0.0,6 days,0.0,250.00000000000014,10.876433358539037
2020-03-28,24003,0.0,6 days,0.0,340.0,15.192478342086275
2020-03-29,24003,0.0,6 days,0.0,312.5,17.091538134847056
2020-03-30,24003,0.0,6 days,0.0,254.83870967741936,18.99059792760784
2020-03-31,24003,0.0,6 days,0.17264179934188947,209.75609756097566,21.925508516419963
2020-04-01,24003,0.0,6 days,0.17264179934188947,150.79365079365073,27.277404296018528
2020-04-02,24003,0.0,6 days,0.5179253980256684,134.09090909090904,35.564210664429226
2020-04-03,24003,0.0,6 days,0.6905671973675579,151.5151515151515,42.987808036130474
2020-04-04,24003,0.0,6 days,1.0358507960513368,162.72727272727278,49.89348000980606
2020-04-05,24003,499.99999999999994,6 days,1.0358507960513368,151.1811023622047,55.072733990062744
2020-04-06,24003,700.0000000000001,6 days,1.3811343947351158,117.08860759493673,59.21613717426808
2020-04-07,24003,166.66666666666669,6 days,1.3811343947351158,79.6116504854369,63.8774657564991
2020-04-08,24003,199.99999999999997,6 days,2.0717015921026736,87.14859437751002,80.45107849332048
2020-04-09,24003,100.0,6 days,2.0717015921026736,74.7404844290657,87.18410866765417
2020-04-10,24003,166.6666666666667,6 days,2.762268789470232,73.66771159874605,95.64355683540676
2020-04-11,24003,137.5,6 days,3.2801941874959,79.3002915451895,106.174706595262
2020-04-12,24003,237.50000000000003,6 days,4.661328582231016,78.10810810810813,113.77094576630516
2020-04-13,24003,141.66666666666666,6 days,5.006612180914795,55.364806866952776,124.99266272352794
2020-04-14,24003,166.66666666666669,6 days,5.524537578940463,55.04950495049504,135.17852888469943
2020-04-15,24003,99.99999999999997,6 days,5.524537578940463,52.527075812274376,145.8823204438966
2020-04-16,24003,68.42105263157895,6 days,5.524537578940463,45.69105691056915,154.68705221033298
2020-04-17,24003,25.925925925925895,6 days,5.8698211776242415,46.58573596358118,166.77197816426522
2020-04-18,24003,41.379310344827566,6 days,7.0783137730174674,38.81215469613263,173.5050083385989
2020-04-19,24003,43.74999999999997,6 days,7.941522769726914,33.71647509578545,180.75596391095826
