datetimeobject,STUSPS,COUNTYGEOID,deathRate,positiveRate,Population,risk,label
2020-11-05,AR,05147,0.0,2325.949367088608,7260,0.0067762068909910005,BENZENE
2020-11-05,AR,05147,0.0,2325.949367088608,7260,0.0007040605266549999,NICKELCOMPOUNDS
2020-11-05,AR,05147,0.0,2325.949367088608,7260,0.0015375482340970002,TRICHLOROETHYLENE
2020-11-05,AR,05149,149.9461131155991,6485.169392249661,22185,0.009735728608378002,TOTAL
2020-11-05,AR,05149,149.9461131155991,6485.169392249661,22185,0.0073462795663240005,BENZENE
2020-11-05,AR,05149,149.9461131155991,6485.169392249661,22185,0.0007202922868099999,NICKELCOMPOUNDS
2020-11-05,AR,05149,149.9461131155991,6485.169392249661,22185,0.001669156755244,TRICHLOROETHYLENE
2020-11-05,CA,06001,27.822170260912127,1458.1210521686637,1510122,0.019966097142673,TOTAL
2020-11-05,CA,06001,27.822170260912127,1458.1210521686637,1510122,0.010591078567464,BENZENE
2020-11-05,CA,06001,27.822170260912127,1458.1210521686637,1510122,0.006530393652909,NICKELCOMPOUNDS
2020-11-05,CA,06001,27.822170260912127,1458.1210521686637,1510122,0.0028446249223000003,TRICHLOROETHYLENE
2020-11-05,CA,06003,0.0,1594.3312666076174,1175,0.0025394943162529997,TOTAL
2020-11-05,CA,06003,0.0,1594.3312666076174,1175,0.002152111037166,BENZENE
2020-11-05,CA,06003,0.0,1594.3312666076174,1175,0.000266735509509,NICKELCOMPOUNDS
2020-11-05,CA,06003,0.0,1594.3312666076174,1175,0.00012064776957799998,TRICHLOROETHYLENE
2020-11-05,CA,06005,40.24954719259408,910.6460052324412,38091,0.010084726326900998,TOTAL
2020-11-05,CA,06005,40.24954719259408,910.6460052324412,38091,0.004992402695076,BENZENE
2020-11-05,CA,06005,40.24954719259408,910.6460052324412,38091,0.004507221867015999,NICKELCOMPOUNDS
2020-11-05,CA,06005,40.24954719259408,910.6460052324412,38091,0.000585101764809,TRICHLOROETHYLENE
2020-11-05,CA,06007,24.636610002463666,1468.1594627394086,220000,0.011777822651788,TOTAL
2020-11-05,CA,06007,24.636610002463666,1468.1594627394086,220000,0.006481171101625999,BENZENE
2020-11-05,CA,06007,24.636610002463666,1468.1594627394086,220000,0.0034721224856870004,NICKELCOMPOUNDS
2020-11-05,CA,06007,24.636610002463666,1468.1594627394086,220000,0.0018245290644749999,TRICHLOROETHYLENE
2020-11-05,CA,06009,45.74665069164578,786.4067095087681,45578,0.00646597987533,TOTAL
2020-11-05,CA,06009,45.74665069164578,786.4067095087681,45578,0.004408840277406,BENZENE
2020-11-05,CA,06009,45.74665069164578,786.4067095087681,45578,0.0016179978426820003,NICKELCOMPOUNDS
2020-11-05,CA,06009,45.74665069164578,786.4067095087681,45578,0.000439141755242,TRICHLOROETHYLENE
2020-11-05,CA,06011,27.84610386596741,2673.2259711328725,21419,0.008726626259832,TOTAL
2020-11-05,CA,06011,27.84610386596741,2673.2259711328725,21419,0.006815719820675,BENZENE
2020-11-05,CA,06011,27.84610386596741,2673.2259711328725,21419,0.0014630023261089998,NICKELCOMPOUNDS
2020-11-05,CA,06011,27.84610386596741,2673.2259711328725,21419,0.00044790411304800005,TRICHLOROETHYLENE
2020-11-05,CA,06013,21.499298672071546,1691.9427910597594,1048991,0.015848229112503998,TOTAL
2020-11-05,CA,06013,21.499298672071546,1691.9427910597594,1048991,0.009453185812137,BENZENE
2020-11-05,CA,06013,21.499298672071546,1691.9427910597594,1048991,0.004886159066494001,NICKELCOMPOUNDS
2020-11-05,CA,06013,21.499298672071546,1691.9427910597594,1048991,0.001508884233873,TRICHLOROETHYLENE
2020-11-05,CA,06015,3.5955702574428305,711.9229109736806,28610,0.006507839004815,TOTAL
2020-11-05,CA,06015,3.5955702574428305,711.9229109736806,28610,0.004939286178798,BENZENE
2020-11-05,CA,06015,3.5955702574428305,711.9229109736806,28610,0.000739062352141,NICKELCOMPOUNDS
2020-11-05,CA,06015,3.5955702574428305,711.9229109736806,28610,0.0008294904738760001,TRICHLOROETHYLENE
2020-11-05,CA,06017,2.074226183994233,756.5740006118968,181058,0.009398140464362,TOTAL
2020-11-05,CA,06017,2.074226183994233,756.5740006118968,181058,0.00654649188195,BENZENE
2020-11-05,CA,06017,2.074226183994233,756.5740006118968,181058,0.0019978195070059998,NICKELCOMPOUNDS
2020-11-05,CA,06017,2.074226183994233,756.5740006118968,181058,0.0008538290754060001,TRICHLOROETHYLENE
2020-11-05,CA,06019,44.74022145909173,3198.0750694874696,930450,0.017629083559701,TOTAL
2020-11-05,CA,06019,44.74022145909173,3198.0750694874696,930450,0.009698899749374,BENZENE
2020-11-05,CA,06019,44.74022145909173,3198.0750694874696,930450,0.0051969899709180005,NICKELCOMPOUNDS
2020-11-05,CA,06019,44.74022145909173,3198.0750694874696,930450,0.002733193839409,TRICHLOROETHYLENE
2020-11-05,CA,06021,10.565984573662522,2500.6163491001307,28122,0.008129527137365,TOTAL
2020-11-05,CA,06021,10.565984573662522,2500.6163491001307,28122,0.006104749189253,BENZENE
2020-11-05,CA,06021,10.565984573662522,2500.6163491001307,28122,0.001501656537101,NICKELCOMPOUNDS
2020-11-05,CA,06021,10.565984573662522,2500.6163491001307,28122,0.000523121411011,TRICHLOROETHYLENE
2020-11-05,CA,06023,7.376916153970995,441.87727762286255,134620,0.006933929195617999,TOTAL
2020-11-05,CA,06023,7.376916153970995,441.87727762286255,134620,0.005018808987137999,BENZENE
2020-11-05,CA,06023,7.376916153970995,441.87727762286255,134620,0.0008894891406960001,NICKELCOMPOUNDS
2020-11-05,CA,06023,7.376916153970995,441.87727762286255,134620,0.001025631067784,TRICHLOROETHYLENE
2020-11-05,CA,06025,187.62243743619462,7355.903208895509,174528,0.020708870097852,TOTAL
2020-11-05,CA,06025,187.62243743619462,7355.903208895509,174528,0.011150921366918,BENZENE
