datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-06-10,44001,0.0,3 days,26.815734647991913,0.0,476.4949772066256
2020-06-11,44001,0.0,3 days,26.815734647991913,0.0,476.4949772066256
2020-06-12,44001,0.0,3 days,26.815734647991913,0.0,476.4949772066256
2020-06-13,44001,7.6923076923076925,3 days,28.878483467068214,0.0,476.4949772066256
2020-06-14,44001,7.6923076923076925,3 days,28.878483467068214,0.0,476.4949772066256
2020-06-15,44001,0.0,3 days,28.878483467068214,3.8961038961038814,495.05971657831225
2020-06-16,44001,0.0,3 days,28.878483467068214,3.8961038961038814,495.05971657831225
2020-06-17,44001,0.0,3 days,28.878483467068214,0.0,495.05971657831225
2020-06-18,44001,0.0,3 days,28.878483467068214,0.0,495.05971657831225
2020-06-19,44001,0.0,3 days,28.878483467068214,0.0,495.05971657831225
2020-06-20,44001,7.142857142857143,3 days,30.941232286144515,0.0,495.05971657831225
2020-06-21,44001,7.142857142857143,3 days,30.941232286144515,0.0,495.05971657831225
2020-06-22,44001,0.0,3 days,30.941232286144515,2.9166666666666687,509.49895831184637
2020-06-23,44001,0.0,3 days,30.941232286144515,2.9166666666666687,509.49895831184637
2020-06-24,44001,0.0,3 days,30.941232286144515,0.0,509.49895831184637
2020-06-25,44001,0.0,3 days,30.941232286144515,0.0,509.49895831184637
2020-06-26,44001,0.0,3 days,30.941232286144515,0.0,509.49895831184637
2020-06-27,44001,0.0,3 days,30.941232286144515,0.0,509.49895831184637
2020-06-28,44001,0.0,3 days,30.941232286144515,0.0,509.49895831184637
2020-06-29,44001,0.0,3 days,30.941232286144515,2.42914979757086,521.8754512263042
2020-06-30,44001,0.0,3 days,30.941232286144515,2.42914979757086,521.8754512263042
2020-07-01,44001,0.0,3 days,30.941232286144515,0.0,521.8754512263042
2020-07-02,44001,0.0,3 days,30.941232286144515,0.0,521.8754512263042
2020-07-03,44001,0.0,3 days,30.941232286144515,1.1857707509881306,528.0636976835331
2020-07-04,44001,0.0,3 days,30.941232286144515,1.1857707509881306,528.0636976835331
2020-07-05,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-06,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-07,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-08,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-09,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-10,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-11,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-12,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-13,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-14,44001,0.0,3 days,30.941232286144515,0.0,528.0636976835331
2020-07-15,44001,0.0,3 days,30.941232286144515,10.546875000000005,583.7579157985932
2020-07-16,44001,0.0,3 days,30.941232286144515,10.546875000000005,583.7579157985932
2020-07-17,44001,0.0,3 days,30.941232286144515,0.0,583.7579157985932
2020-07-18,44001,0.0,3 days,30.941232286144515,0.0,583.7579157985932
2020-07-19,44001,0.0,3 days,30.941232286144515,0.0,583.7579157985932
2020-07-20,44001,0.0,3 days,30.941232286144515,0.0,583.7579157985932
2020-07-21,44001,0.0,3 days,30.941232286144515,0.0,583.7579157985932
2020-07-22,44001,0.0,3 days,30.941232286144515,2.4734982332155298,598.1971575321272
2020-07-23,44001,0.0,3 days,30.941232286144515,2.4734982332155298,598.1971575321272
2020-07-24,44001,0.0,3 days,30.941232286144515,0.0,598.1971575321272
2020-07-25,44001,0.0,3 days,30.941232286144515,0.0,598.1971575321272
2020-07-26,44001,0.0,3 days,30.941232286144515,0.0,598.1971575321272
2020-07-27,44001,0.0,3 days,30.941232286144515,0.0,598.1971575321272
2020-07-28,44001,0.0,3 days,30.941232286144515,0.0,598.1971575321272
2020-07-29,44001,0.0,3 days,30.941232286144515,4.827586206896556,627.0756409991955
2020-07-30,44001,0.0,3 days,30.941232286144515,4.827586206896556,627.0756409991955
2020-07-31,44001,0.0,3 days,30.941232286144515,0.0,627.0756409991955
2020-08-01,44001,0.0,3 days,30.941232286144515,0.0,627.0756409991955
2020-08-02,44001,0.0,3 days,30.941232286144515,0.0,627.0756409991955
2020-08-03,44001,0.0,3 days,30.941232286144515,0.0,627.0756409991955
2020-08-04,44001,0.0,3 days,30.941232286144515,0.0,627.0756409991955
2020-08-05,44001,0.0,3 days,30.941232286144515,3.947368421052666,651.8286268281113
2020-08-06,44001,0.0,3 days,30.941232286144515,3.947368421052666,651.8286268281113
2020-08-07,44001,0.0,3 days,30.941232286144515,0.0,651.8286268281113
2020-08-08,44001,0.0,3 days,30.941232286144515,0.0,651.8286268281113
2020-08-09,44001,0.0,3 days,30.941232286144515,0.0,651.8286268281113
2020-08-10,44001,0.0,3 days,30.941232286144515,0.0,651.8286268281113
2020-08-11,44001,0.0,3 days,30.941232286144515,0.0,651.8286268281113
2020-08-12,44001,0.0,3 days,30.941232286144515,1.898734177215171,664.205119742569
2020-08-13,44001,0.0,3 days,30.941232286144515,1.898734177215171,664.205119742569
2020-08-14,44001,0.0,3 days,30.941232286144515,0.0,664.205119742569
2020-08-15,44001,0.0,3 days,30.941232286144515,0.0,664.205119742569
2020-08-16,44001,0.0,3 days,30.941232286144515,0.0,664.205119742569
2020-08-17,44001,0.0,3 days,30.941232286144515,0.0,664.205119742569
2020-08-18,44001,0.0,3 days,30.941232286144515,0.0,664.205119742569
2020-08-19,44001,0.0,3 days,30.941232286144515,2.1739130434782625,678.6443614761031
2020-08-20,44001,0.0,3 days,30.941232286144515,2.1739130434782625,678.6443614761031
2020-08-21,44001,0.0,3 days,30.941232286144515,0.0,678.6443614761031
2020-08-22,44001,6.666666666666667,3 days,33.00398110522082,0.0,678.6443614761031
2020-08-23,44001,6.666666666666667,3 days,33.00398110522082,0.0,678.6443614761031
2020-08-24,44001,0.0,3 days,33.00398110522082,0.0,678.6443614761031
2020-08-25,44001,0.0,3 days,33.00398110522082,0.0,678.6443614761031
2020-08-26,44001,0.0,3 days,33.00398110522082,6.079027355623102,719.8993378576291
2020-08-27,44001,0.0,3 days,33.00398110522082,6.079027355623102,719.8993378576291
2020-08-28,44001,0.0,3 days,33.00398110522082,0.0,719.8993378576291
2020-08-29,44001,0.0,3 days,33.00398110522082,0.0,719.8993378576291
2020-08-30,44001,0.0,3 days,33.00398110522082,0.0,719.8993378576291
2020-08-31,44001,0.0,3 days,33.00398110522082,0.0,719.8993378576291
2020-09-01,44001,0.0,3 days,33.00398110522082,0.0,719.8993378576291
2020-09-02,44001,0.0,3 days,33.00398110522082,2.578796561604575,738.4640772293158
2020-09-03,44001,0.0,3 days,33.00398110522082,2.578796561604575,738.4640772293158
2020-09-04,44001,0.0,3 days,33.00398110522082,0.0,738.4640772293158
2020-09-05,44001,0.0,3 days,33.00398110522082,0.0,738.4640772293158
2020-09-06,44001,0.0,3 days,33.00398110522082,0.0,738.4640772293158
2020-09-07,44001,0.0,3 days,33.00398110522082,0.0,738.4640772293158
2020-09-08,44001,0.0,3 days,33.00398110522082,0.0,738.4640772293158
2020-09-09,44001,0.0,3 days,33.00398110522082,3.0726256983240026,761.1543142391549
2020-09-10,44001,0.0,3 days,33.00398110522082,3.0726256983240026,761.1543142391549
2020-09-11,44001,0.0,3 days,33.00398110522082,0.0,761.1543142391549
2020-09-12,44001,0.0,3 days,33.00398110522082,0.0,761.1543142391549
2020-09-13,44001,0.0,3 days,33.00398110522082,0.0,761.1543142391549
2020-09-14,44001,0.0,3 days,33.00398110522082,0.0,761.1543142391549
2020-09-15,44001,0.0,3 days,33.00398110522082,0.0,761.1543142391549
2020-09-16,44001,0.0,3 days,33.00398110522082,3.5230352303523347,787.9700488871471
