datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-07-02,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-03,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-04,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-05,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-06,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-07,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-08,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-09,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-10,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-11,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-12,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-13,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-14,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-15,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-16,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-17,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-18,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-19,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-20,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-21,02013,0.0,3 days,0.0,50.00000000000002,89.90110878034163
2020-07-22,02013,0.0,3 days,0.0,50.00000000000002,89.90110878034163
2020-07-23,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-24,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-25,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-26,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-27,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-28,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-29,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-30,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-07-31,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-08-01,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-08-02,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-08-03,02013,0.0,3 days,0.0,0.0,89.90110878034163
2020-08-04,02013,0.0,3 days,0.0,33.333333333333314,119.86814504045549
2020-08-05,02013,0.0,3 days,0.0,33.333333333333314,119.86814504045549
2020-08-06,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-07,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-08,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-09,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-10,02013,0.0,3 days,0.0,0.0,119.86814504045549
2020-08-11,02013,0.0,3 days,0.0,0.0,119.86814504045549
