datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-10-31,33003,0.0,13 days,4.089143324473523,17.03703703703707,323.0423226334084
2020-11-01,33003,0.0,13 days,4.089143324473523,18.38235294117648,329.1760376201186
2020-11-02,33003,0.0,13 days,4.089143324473523,18.24817518248174,331.2206092823553
2020-11-03,33003,0.0,13 days,4.089143324473523,18.978102189781033,333.26518094459215
2020-11-04,33003,0.0,13 days,4.089143324473523,20.289855072463755,339.39889593130243
2020-11-05,33003,0.0,13 days,4.089143324473523,24.28571428571428,355.7554692291965
2020-11-06,33003,0.0,13 days,4.089143324473523,25.352112676056315,363.9337558781435
2020-11-07,33003,0.0,13 days,4.089143324473523,23.287671232876708,368.02289920261705
2020-11-08,33003,0.0,13 days,4.089143324473523,24.32432432432432,376.2011858515641
2020-11-09,33003,0.0,13 days,4.089143324473523,29.13907284768212,398.6914741361685
2020-11-10,33003,0.0,13 days,4.089143324473523,30.263157894736867,404.8251891228788
2020-11-11,33003,0.0,13 days,4.089143324473523,29.48717948717945,413.0034757718257
2020-11-12,33003,0.0,13 days,4.089143324473523,36.075949367088604,439.5829073809038
2020-11-13,33003,0.0,13 days,4.089143324473523,39.751552795031024,460.02862400327126
2020-11-14,33003,0.0,13 days,4.089143324473523,39.5061728395062,462.07319566550814
2020-11-15,33003,0.0,13 days,4.089143324473523,42.331288343558256,474.3406256389286
2020-11-16,33003,0.0,13 days,4.089143324473523,43.975903614457835,488.65262727458605
2020-11-17,33003,0.0,13 days,4.089143324473523,43.1034482758621,509.0983438969537
2020-11-18,33003,0.0,13 days,4.089143324473523,42.13483146067418,517.2766305459006
2020-11-19,33003,0.0,13 days,4.089143324473523,44.44444444444444,531.588632181558
2020-11-20,33003,0.0,13 days,4.089143324473523,54.34782608695652,580.6583520752403
2020-11-21,33003,0.0,13 days,4.089143324473523,48.71794871794869,592.9257820486607
2020-11-22,33003,0.0,13 days,4.089143324473523,50.50505050505048,609.2823553465548
