datetimeobject,epochmilli,STUSPS,positiveRate,deathRate,label
2020-11-16,1605484800000.0,MS,4532.568765878321,119.11365996796532,
2020-11-17,1605571200000.0,MS,4563.044390586627,120.32327682518584,
2020-11-18,1605657600000.0,MS,4616.569936518635,120.96168572205221,
2020-11-19,1605744000000.0,MS,4663.442589735931,121.6000946189186,
2020-11-20,1605830400000.0,MS,4718.480156739464,122.3729053888095,
2020-11-21,1605916800000.0,MS,4784.740280140544,122.87691241265138,
2020-11-22,1606003200000.0,MS,4810.679841634273,123.51532130951777,
2020-11-23,1606089600000.0,MS,4834.065767540536,123.51532130951777,
2020-11-24,1606176000000.0,MS,4856.746083613421,125.29614612709244,
2020-11-25,1606262400000.0,MS,4893.437794949111,125.83375361919045,
2020-11-26,1606348800000.0,MS,4952.104212524306,126.43856204780069,
2020-11-27,1606435200000.0,MS,4985.872683121712,126.64016485733745,
2020-11-28,1606521600000.0,MS,5038.054210323475,126.97616953989869,
2020-11-29,1606608000000.0,MS,5100.047074256027,127.8833821828141,
2020-11-30,1606694400000.0,MS,5149.943769616373,127.91698265107023,
2020-12-01,1606780800000.0,MS,5188.281903896613,128.89139623049786,
2020-12-02,1606867200000.0,MS,5270.838254401913,129.39540325433975,
2020-12-03,1606953600000.0,MS,5343.650469112938,130.33621636551126,
2020-12-04,1607040000000.0,MS,5427.013230856385,131.5794336909879,
2020-12-05,1607126400000.0,MS,5492.265340209781,132.68824914344006,
2020-12-06,1607212800000.0,MS,5541.758829951054,133.09145476251356,
2020-12-07,1607299200000.0,MS,5584.196221358541,133.09145476251356,
2020-12-08,1607385600000.0,MS,5642.39223237815,134.9730809848566,
2020-12-09,1607472000000.0,MS,5734.659118209472,135.77949222300361,
2020-12-10,1607558400000.0,MS,5811.368987238206,137.19071188976088,
2020-12-11,1607644800000.0,MS,5889.55727687021,138.56833108826203,
2020-12-12,1607731200000.0,MS,5979.102524772785,140.44995731060507,
2020-12-13,1607817600000.0,MS,6029.5032271569735,141.08836620747147,
2020-12-14,1607904000000.0,MS,6084.876798843069,141.2563685487521,
2020-12-15,1607990400000.0,MS,6158.965831347826,142.86919102504612,
2020-12-16,1608076800000.0,MS,6237.691728471928,144.2804106918034,
2020-12-17,1608163200000.0,MS,6313.662387199028,145.15402286646267,
2020-12-18,1608249600000.0,MS,6397.898761117135,146.29643878717093,
2020-12-19,1608336000000.0,MS,6455.019557152548,147.50605564439147,
2020-12-20,1608422400000.0,MS,6529.67979761766,148.14446454125783,
2020-12-21,1608508800000.0,MS,6568.891544072558,148.21166547777008,
2020-12-22,1608595200000.0,MS,6642.51017002173,150.8325020017479,
2020-12-23,1608681600000.0,MS,6731.013803408365,152.27732213676128,
2020-12-24,1608768000000.0,MS,6809.168492572113,153.08373337490832,
2020-12-25,1608854400000.0,MS,6860.476407599217,153.28533618444507,
