datetimeobject,epochmilli,STUSPS,positiveRate,deathRate
2020-05-15,1589500800000,TN,243.3237167481748,4.173271906675683
2020-05-15,1589500800000,TX,157.61549028291293,4.638589874196269
2020-05-15,1589500800000,UT,198.22468042313716,2.183434717485382
2020-05-15,1589500800000,VT,148.72057039467043,8.493739472971479
2020-05-15,1589500800000,VA,335.8670984154566,11.446286980323048
2020-05-15,1589500800000,WA,234.06763561878017,13.01397143728743
2020-05-15,1589500800000,WV,80.51794858345883,3.5153366325418616
2020-05-15,1589500800000,WI,200.6720900571823,7.642851769552046
2020-05-15,1589500800000,WY,123.71297897743275,0.1727834901919452
2020-05-15,1589500800000,PR,74.58447803703173,0.0
2020-05-16,1589587200000,AL,238.02895464886598,9.83034496964728
2020-05-16,1589587200000,AK,52.90173536829587,1.366969906157516
2020-05-16,1589587200000,AZ,187.75286908393332,9.31482842374556
2020-05-16,1589587200000,AR,147.29253457149636,3.2473944629936207
2020-05-16,1589587200000,CA,199.24214337421614,8.119006617268788
2020-05-16,1589587200000,CO,374.16196887650347,20.68162180033952
2020-05-16,1589587200000,CT,1022.2458949307587,93.59695306436761
2020-05-16,1589587200000,DE,770.3098492037085,29.267871886822682
2020-05-16,1589587200000,DC,997.8051686931188,53.13503809427998
2020-05-16,1589587200000,FL,208.26682066178574,9.139696607701268
2020-05-16,1589587200000,GA,318.44827129897715,14.673993868380302
2020-05-16,1589587200000,HI,44.28366406002802,1.2006735072096912
2020-05-16,1589587200000,ID,135.30565480270724,4.0849101739444285
2020-05-16,1589587200000,IL,728.5061870744544,32.56043468417049
2020-05-16,1589587200000,IN,405.12645236288364,23.706893670571326
2020-05-16,1589587200000,IA,453.36553547147923,10.966476179609327
2020-05-16,1589587200000,KS,272.43887888500865,6.693408262892362
2020-05-16,1589587200000,KY,171.02863168365275,7.475927624962705
2020-05-16,1589587200000,LA,732.3404736798404,51.86291326309576
2020-05-16,1589587200000,ME,122.30213686531589,5.207511910323669
2020-05-16,1589587200000,MD,627.8367363141946,30.88155509388522
2020-05-16,1589587200000,MA,1262.037898278753,82.71305794136035
2020-05-16,1589587200000,MI,518.3312427523493,50.596498978607585
2020-05-16,1589587200000,MN,264.91090198793114,12.376694082167063
2020-05-16,1589587200000,MS,373.402003730324,17.136238810624064
2020-05-16,1589587200000,MO,165.63941768441111,10.932918479858337
2020-05-16,1589587200000,MT,43.788326481271135,1.4034720026048442
2020-05-16,1589587200000,NE,519.435403492955,3.6186781692383403
2020-05-16,1589587200000,NV,221.19009556658816,11.200731391526922
2020-05-16,1589587200000,NH,260.79071214397766,9.707945291315582
2020-05-16,1589587200000,NJ,1631.737217960886,115.5233112554449
2020-05-16,1589587200000,NM,274.7958941811659,12.351984830427279
2020-05-16,1589587200000,NY,1790.0681525608604,125.56055932381737
2020-05-16,1589587200000,NC,172.862841296847,6.407271337643749
2020-05-16,1589587200000,ND,242.36873115310829,4.724025079324255
2020-05-16,1589587200000,OH,235.0138162903902,13.77351549734368
2020-05-16,1589587200000,OK,132.32343628497657,7.278294432787099
2020-05-16,1589587200000,OR,85.49608474876456,3.248187357343523
2020-05-16,1589587200000,PA,509.1708796187843,33.51822908143414
2020-05-16,1589587200000,RI,1018.4441375508443,0.0
2020-05-16,1589587200000,SC,168.15849550004137,7.380483747980564
2020-05-16,1589587200000,SD,447.4040279927068,4.973667820030091
2020-05-16,1589587200000,TN,247.7752067819622,4.246487203284029
2020-05-16,1589587200000,TX,163.60254754804657,4.755847908190822
2020-05-16,1589587200000,UT,202.4043983108949,2.214626642020887
2020-05-16,1589587200000,VT,148.88082963000952,8.493739472971479
2020-05-16,1589587200000,VA,347.72343661820685,11.739180710628142
2020-05-16,1589587200000,WA,238.66389192861936,13.11902872436947
2020-05-16,1589587200000,WV,81.46653148430347,3.5153366325418616
2020-05-16,1589587200000,WI,209.27673890335208,7.7630764041292695
2020-05-16,1589587200000,WY,128.03256623223137,0.1727834901919452
2020-05-16,1589587200000,PR,76.11875151470366,0.0
2020-05-17,1589673600000,AL,240.00726058674107,9.891529689375377
2020-05-17,1589673600000,AK,52.90173536829587,1.366969906157516
2020-05-17,1589673600000,AZ,191.58596219635962,9.328567108736333
2020-05-17,1589673600000,AR,153.29027332457642,3.2473944629936207
2020-05-17,1589673600000,CA,202.8891161097162,8.199994214448527
2020-05-17,1589673600000,CO,379.3193506352783,21.063650078767285
2020-05-17,1589673600000,CT,1043.6466966053504,95.53228113192571
2020-05-17,1589673600000,DE,782.3250808204041,29.67864903611142
2020-05-17,1589673600000,DC,1009.2823369214835,54.26858557362462
2020-05-17,1589673600000,FL,211.87520826798468,9.186256447781254
2020-05-17,1589673600000,GA,319.25826069094165,14.75876020009752
2020-05-17,1589673600000,HI,44.354291913393304,1.2006735072096912
2020-05-17,1589673600000,ID,135.30565480270724,4.0849101739444285
2020-05-17,1589673600000,IL,742.0480450284139,32.94711943926607
2020-05-17,1589673600000,IN,412.41973857356686,23.870287048000073
2020-05-17,1589673600000,IA,463.79319634746616,11.124951268910038
2020-05-17,1589673600000,KS,272.91943127311373,6.693408262892362
2020-05-17,1589673600000,KY,171.02863168365275,7.475927624962705
2020-05-17,1589673600000,LA,739.1164246038865,52.121044726868945
2020-05-17,1589673600000,ME,124.98028584776806,5.207511910323669
2020-05-17,1589673600000,MD,641.8467401516455,31.609347501025525
2020-05-17,1589673600000,MA,1278.2729292972379,84.04784154609726
2020-05-17,1589673600000,MI,521.9760331003037,50.69663058157336
2020-05-17,1589673600000,MN,277.2698644166854,12.749058803836848
2020-05-17,1589673600000,MS,379.2148847386337,17.505843961441446
2020-05-17,1589673600000,MO,167.0895365289825,11.030679300840678
2020-05-17,1589673600000,MT,43.788326481271135,1.4034720026048442
2020-05-17,1589673600000,NE,525.6905471854956,3.6186781692383403
2020-05-17,1589673600000,NV,225.57299045892483,11.330594943892452
2020-05-17,1589673600000,NH,263.73251374740664,9.707945291315582
2020-05-17,1589673600000,NJ,1649.413038901442,116.67167669234728
2020-05-17,1589673600000,NM,279.13578074320793,12.638131197155323
2020-05-17,1589673600000,NY,1799.7784570136027,126.15685118010013
2020-05-17,1589673600000,NC,178.04014536878233,6.502617637311067
2020-05-17,1589673600000,ND,248.92987709661418,4.724025079324255
2020-05-17,1589673600000,OH,238.8635566467906,13.90184017589036
2020-05-17,1589673600000,OK,134.11773803750395,7.278294432787099
2020-05-17,1589673600000,OR,85.78059750999174,3.248187357343523
2020-05-17,1589673600000,PA,513.1936920114523,33.541662940032204
2020-05-17,1589673600000,RI,1018.4441375508443,0.0
2020-05-17,1589673600000,SC,171.13011132488617,7.477595376243466
2020-05-17,1589673600000,SD,450.6821272377266,4.973667820030091
2020-05-17,1589673600000,TN,249.1516543581991,4.2904163812490355
2020-05-17,1589673600000,TX,166.85818237424826,4.84896458224532
2020-05-17,1589673600000,UT,207.17676276482723,2.2770104910918985
2020-05-17,1589673600000,VT,149.84238504204401,8.653998708310564
2020-05-17,1589673600000,VA,355.9713240635982,11.821190955113567
2020-05-17,1589673600000,WA,240.69937686583384,13.14529304613998
2020-05-17,1589673600000,WV,82.52671237348275,3.571135626709193
2020-05-17,1589673600000,WI,215.39102031899372,7.7630764041292695
2020-05-17,1589673600000,WY,130.27875160472666,0.1727834901919452
2020-05-17,1589673600000,PR,77.80958351050539,0.0
2020-05-18,1589760000000,AL,246.32968162531088,9.911924595951406
2020-05-18,1589760000000,AK,52.90173536829587,1.366969906157516
2020-05-18,1589760000000,AZ,195.19923634893348,9.42473790367176
2020-05-18,1589760000000,AR,155.14592730342991,3.313667819381245
2020-05-18,1589760000000,CA,206.3108420905602,8.298697848511333
2020-05-18,1589760000000,CO,384.07733919387863,21.23729929623445
2020-05-18,1589760000000,CT,1062.5512055551208,96.6822586793153
2020-05-18,1589760000000,DE,802.8639382848412,30.397509047366714
2020-05-18,1589760000000,DC,1030.1112718544412,55.54382648788734
2020-05-18,1589760000000,FL,215.83745065879145,9.293344079965221
2020-05-18,1589760000000,GA,323.9486643792943,15.126080970872122
2020-05-18,1589760000000,HI,44.354291913393304,1.2006735072096912
2020-05-18,1589760000000,ID,137.3201310528716,4.140867847560106
2020-05-18,1589760000000,IL,760.0486149543938,33.39693639927521
2020-05-18,1589760000000,IN,419.5496314068214,24.078242255636663
2020-05-18,1589760000000,IA,473.42848177694947,11.25173134035061
2020-05-18,1589760000000,KS,284.933240975741,6.7963837746291675
2020-05-18,1589760000000,KY,176.44532175922456,7.744523827057173
2020-05-18,1589760000000,LA,745.0749592259842,52.443709056585426
2020-05-18,1589760000000,ME,127.21207666647821,5.281904937614008
2020-05-18,1589760000000,MD,657.692765743473,32.03940665069934
2020-05-18,1589760000000,MA,1293.782534443583,84.99089517987878
2020-05-18,1589760000000,MI,525.9913103792314,50.93694642869123
2020-05-18,1589760000000,MN,289.7706800727423,12.908643684552468
2020-05-18,1589760000000,MS,383.7845484214668,17.7074467709782
2020-05-18,1589760000000,MO,169.3869158220675,11.275081353296528
2020-05-18,1589760000000,MT,43.97545608161845,1.4034720026048442
2020-05-18,1589760000000,NE,540.5271276793727,3.6186781692383403
2020-05-18,1589760000000,NV,229.20916992515964,11.4279926081666
2020-05-18,1589760000000,NH,266.23304511032126,9.707945291315582
2020-05-18,1589760000000,NJ,1668.9577682981335,117.52732152768631
2020-05-18,1589760000000,NM,285.431000811225,12.876586502762029
2020-05-18,1589760000000,NY,1806.2040158097534,149.00613825921124
2020-05-18,1589760000000,NC,183.13163777101707,6.540756157177994
2020-05-18,1589760000000,ND,252.86656466271774,4.986470917064491
2020-05-18,1589760000000,OH,243.3549203959244,14.175599490123277
2020-05-18,1589760000000,OK,136.31638948074172,7.278294432787099
2020-05-18,1589760000000,OR,87.25058010966545,3.2718967541124546
2020-05-18,1589760000000,PA,520.7237719076309,35.26795719008976
2020-05-18,1589760000000,RI,1018.4441375508443,0.0
2020-05-18,1589760000000,SC,173.53847970580614,7.594129330158949
2020-05-18,1589760000000,SD,455.0906055327533,4.973667820030091
2020-05-18,1589760000000,TN,256.7514021461454,4.334345559214042
2020-05-18,1589760000000,TX,169.54821962471152,4.869657176479652
2020-05-18,1589760000000,UT,210.76383408641036,2.2770104910918985
2020-05-18,1589760000000,VT,149.84238504204401,8.653998708310564
2020-05-18,1589760000000,VA,364.79328322038765,11.879769701174585
2020-05-18,1589760000000,WA,243.64098090413088,13.158425207025234
2020-05-18,1589760000000,WV,83.53109426849471,3.7385326092111866
2020-05-18,1589760000000,WI,217.8642128017252,7.866126090909747
2020-05-18,1589760000000,WY,132.17936999683806,0.1727834901919452
2020-05-18,1589760000000,PR,79.59435061718499,0.0
2020-05-19,1589846400000,AL,252.36657397181625,10.19745328801585
2020-05-19,1589846400000,AK,54.54209925568489,1.366969906157516
2020-05-19,1589846400000,AZ,200.25507242553874,9.672034233505713
2020-05-19,1589846400000,AR,158.79096190474928,3.37994117576887
2020-05-19,1589846400000,CA,211.9926282052012,8.61252478758282
2020-05-19,1589846400000,CO,389.1478963439199,21.810341713876102
2020-05-19,1589846400000,CT,1071.7790741671008,97.29931980230484
2020-05-19,1589846400000,DE,820.2192728422904,31.11636905862201
2020-05-19,1589846400000,DC,1053.3489951810063,56.67737396723197
2020-05-19,1589846400000,FL,218.18406659882277,9.549423200405144
2020-05-19,1589846400000,GA,330.04242178163196,15.418053891231423
2020-05-19,1589846400000,HI,44.42491976675858,1.2006735072096912
2020-05-19,1589846400000,ID,137.3201310528716,4.140867847560106
2020-05-19,1589846400000,IL,772.2725881307825,34.533316087719356
2020-05-19,1589846400000,IN,426.3378835418158,24.880355199377796
2020-05-19,1589846400000,IA,484.4266529744189,11.632071554672322
2020-05-19,1589846400000,KS,286.68382467526675,6.830708945208103
2020-05-19,1589846400000,KY,179.3774969654225,8.192184163881286
2020-05-19,1589846400000,LA,752.1520635244324,52.85241720755963
2020-05-19,1589846400000,ME,129.369474457898,5.430690992194684
2020-05-19,1589846400000,MD,687.1848989691813,32.96568789615064
2020-05-19,1589846400000,MA,1307.9718645026342,86.09354250553102
2020-05-19,1589846400000,MI,531.7689038703568,51.92824929805243
2020-05-19,1589846400000,MN,301.27852313767994,13.210081792570863
2020-05-19,1589846400000,MS,393.15907906492583,18.614659413893595
2020-05-19,1589846400000,MO,171.4724800030241,11.503189935588653
2020-05-19,1589846400000,MT,44.069020881792106,1.4034720026048442
2020-05-19,1589846400000,NE,552.3136794306062,3.6186781692383403
2020-05-19,1589846400000,NV,230.34547600835802,11.4279926081666
2020-05-19,1589846400000,NH,272.8520987180364,9.707945291315582
2020-05-19,1589846400000,NJ,1680.655333875992,119.1935772596623
2020-05-19,1589846400000,NM,290.0093426788737,13.162732869490071
2020-05-19,1589846400000,NY,1813.7810347421737,150.0239467725215
2020-05-19,1589846400000,NC,183.4367459299525,6.540756157177994
2020-05-19,1589846400000,ND,261.3960543892754,5.117693835934609
2020-05-19,1589846400000,OH,247.64096465938354,14.714563140019333
2020-05-19,1589846400000,OK,138.6161283466571,7.404653711134097
2020-05-19,1589846400000,OR,88.22266537719162,3.319315547650316
2020-05-19,1589846400000,PA,525.7854853648132,36.15063253061692
2020-05-19,1589846400000,RI,1018.4441375508443,0.0
2020-05-19,1589846400000,SC,175.7914694815055,7.749507935379592
2020-05-19,1589846400000,SD,461.7598419277937,5.199743630031459
2020-05-19,1589846400000,TN,262.652555052778,4.392917796500719
2020-05-19,1589846400000,TX,174.19715579602496,5.01105657041426
2020-05-19,1589846400000,UT,214.75640042695505,2.4953539628404364
2020-05-19,1589846400000,VT,150.16290351272218,8.653998708310564
2020-05-19,1589846400000,VA,376.4973166833792,12.196094929904087
2020-05-19,1589846400000,WA,246.29367740295234,13.53925787269762
2020-05-19,1589846400000,WV,83.53109426849471,3.7385326092111866
2020-05-19,1589846400000,WI,221.26485246548094,8.020700621080461
2020-05-19,1589846400000,WY,133.90720489875753,0.1727834901919452
2020-05-19,1589846400000,PR,82.44371564714716,0.0
2020-05-20,1589932800000,AL,266.1331359106377,10.646141232688548
2020-05-20,1589932800000,AK,54.81549323691639,1.366969906157516
2020-05-20,1589932800000,AZ,204.78883847249455,10.24905900311827
2020-05-20,1589932800000,AR,161.34248612567285,3.5456245667379322
2020-05-20,1589932800000,CA,217.69972294396092,8.850425854298303
2020-05-20,1589932800000,CO,394.68730638112254,22.522303505491482
2020-05-20,1589932800000,CT,1088.6641103507234,98.89806907550499
2020-05-20,1589932800000,DE,836.5476645265177,31.732534782555117
2020-05-20,1589932800000,DC,1069.9271270664217,57.66922801165854
2020-05-20,1589932800000,FL,220.64708213905405,9.749630512749086
2020-05-20,1589932800000,GA,336.24920095959254,15.597005035967767
2020-05-20,1589932800000,HI,44.49554762012385,1.2006735072096912
2020-05-20,1589932800000,ID,140.22993008088682,4.25278319479146
2020-05-20,1589932800000,IL,791.1096597718671,35.69337035300609
2020-05-20,1589932800000,IN,434.76006945109776,25.489366878884958
2020-05-20,1589932800000,IA,494.6007537075247,12.456142019036026
2020-05-20,1589932800000,KS,292.0042261150017,6.933684456944909
2020-05-20,1589932800000,KY,181.97392691900234,8.416014332293344
2020-05-20,1589932800000,LA,758.1321091018444,53.454723956363736
2020-05-20,1589932800000,ME,135.09773755925406,5.430690992194684
2020-05-20,1589932800000,MD,699.9543475671885,33.8588876685501
2020-05-20,1589932800000,MA,1324.2794381083331,87.95063273820845
2020-05-20,1589932800000,MI,539.3688925354594,52.38885467169501
2020-05-20,1589932800000,MN,312.6799762821404,13.724299741543419
2020-05-20,1589932800000,MS,401.92880127977463,19.152266905991603
2020-05-20,1589932800000,MO,173.94908746791003,11.649831167062164
2020-05-20,1589932800000,MT,44.723974483007694,1.4034720026048442
2020-05-20,1589932800000,NE,565.8061794616234,6.823793119135157
2020-05-20,1589932800000,NV,237.26071017182247,12.044844481902865
2020-05-20,1589932800000,NH,283.4425844903807,9.707945291315582
2020-05-20,1589932800000,NJ,1694.4244606341454,121.0174517770955
2020-05-20,1589932800000,NM,298.83218898632174,13.496570297339458
2020-05-20,1589932800000,NY,1821.6202164734775,150.77445203991186
2020-05-20,1589932800000,NC,193.1906723859191,6.845864316113411
2020-05-20,1589932800000,ND,272.68122541210556,5.642585511415081
2020-05-20,1589932800000,OH,251.77301930858664,15.227861854206056
2020-05-20,1589932800000,OK,139.77863370744947,7.556284845150495
2020-05-20,1589932800000,OR,89.95345134132356,3.414153134726039
2020-05-20,1589932800000,PA,532.1204384724905,37.25983517092539
2020-05-20,1589932800000,RI,1113.879027073868,0.0
2020-05-20,1589932800000,SC,178.16099321112029,7.904886540600236
2020-05-20,1589932800000,SD,472.15932918785654,5.199743630031459
2020-05-20,1589932800000,TN,262.652555052778,4.392917796500719
2020-05-20,1589932800000,TX,178.21151907748552,5.15590473005459
2020-05-20,1589932800000,UT,219.84068412624248,2.5577378119114473
2020-05-20,1589932800000,VT,150.16290351272218,8.653998708310564
2020-05-20,1589932800000,VA,385.44814908150283,12.58271465390681
2020-05-20,1589932800000,WA,248.46048394901936,13.618050838009149
2020-05-20,1589932800000,WV,87.2696268777059,3.7943316033785175
2020-05-20,1589932800000,WI,230.28170005877269,8.26114989023491
2020-05-20,1589932800000,WY,135.98060678106086,0.1727834901919452
2020-05-20,1589932800000,PR,84.91734023359784,0.0
2020-05-21,1590019200000,AL,270.84435932970104,10.78890557872077
2020-05-21,1590019200000,AK,54.81549323691639,1.366969906157516
2020-05-21,1590019200000,AZ,210.86133723841718,10.44140059298912
2020-05-21,1590019200000,AR,175.79007781817506,3.64503460131937
2020-05-21,1590019200000,CA,222.85762053934553,9.068080021718849
2020-05-21,1590019200000,CO,400.90394836644714,22.695952722958648
2020-05-21,1590019200000,CT,1094.13351575904,100.38462541725254
2020-05-21,1590019200000,DE,856.4703562670215,32.45139479381041
2020-05-21,1590019200000,DC,1103.5084711420066,58.377695186248935
2020-05-21,1590019200000,FL,226.22960696464435,9.982429713149015
2020-05-21,1590019200000,GA,343.71805663200945,16.331646577516974
2020-05-21,1590019200000,HI,44.636803326854405,1.2006735072096912
2020-05-21,1590019200000,ID,140.22993008088682,4.25278319479146
2020-05-21,1590019200000,IL,808.9366161343346,36.348366978984316
2020-05-21,1590019200000,IN,444.57852604022537,26.202356162210407
2020-05-21,1590019200000,IA,511.96962349488285,12.994957322658452
2020-05-21,1590019200000,KS,296.05459624331604,7.002334798102779
2020-05-21,1590019200000,KY,184.79418704099427,8.6398445007054
2020-05-21,1590019200000,LA,783.2569049091012,53.88494306265238
2020-05-21,1590019200000,ME,139.3381401148033,5.430690992194684
2020-05-21,1590019200000,MD,720.0182609731246,34.63630228526816
2020-05-21,1590019200000,MA,1341.5880994175845,89.14033116851745
2020-05-21,1590019200000,MI,545.1564991868813,53.069749571862296
2020-05-21,1590019200000,MN,322.095484244362,14.291712650754516
2020-05-21,1590019200000,MS,410.63132255811115,19.48827158855286
2020-05-21,1590019200000,MO,176.29534717148616,11.796472398535673
2020-05-21,1590019200000,MT,44.81753928318135,1.4034720026048442
2020-05-21,1590019200000,NE,581.418190991766,6.823793119135157
2020-05-21,1590019200000,NV,240.21510598813828,12.239639810451157
2020-05-21,1590019200000,NH,288.2965571360385,12.649746894744546
2020-05-21,1590019200000,NJ,1703.4425068592318,122.10952479062033
2020-05-21,1590019200000,NM,301.3598152257528,14.02117196967421
2020-05-21,1590019200000,NY,1832.3534698865672,151.33990121397312
2020-05-21,1590019200000,NC,195.57432987760205,6.969814505680924
2020-05-21,1590019200000,ND,287.11574648781857,5.905031349155318
2020-05-21,1590019200000,OH,258.06948353594373,15.689830696974104
2020-05-21,1590019200000,OK,143.4683246351818,7.682644123497494
2020-05-21,1590019200000,OR,90.38022048316432,3.43786253149497
2020-05-21,1590019200000,PA,540.8690790157685,38.03315250466158
2020-05-21,1590019200000,RI,1134.4574701164192,0.0
2020-05-21,1590019200000,SC,182.16199229555187,8.07968747147346
2020-05-21,1590019200000,SD,472.15932918785654,5.425819440032826
2020-05-21,1590019200000,TN,271.6873226542478,4.52470533039574
2020-05-21,1590019200000,TX,182.22933112465182,5.249021404109087
2020-05-21,1590019200000,UT,224.1139777876067,2.6201216609824582
2020-05-21,1590019200000,VT,151.44497739543485,8.653998708310564
2020-05-21,1590019200000,VA,399.8702363617256,12.863892634999699
2020-05-21,1590019200000,WA,250.14140054233198,13.709975964205931
2020-05-21,1590019200000,WV,88.72040072605651,3.850130597545849
2020-05-21,1590019200000,WI,238.43980026222712,8.364199577015386
2020-05-21,1590019200000,WY,138.22679215355615,0.1727834901919452
2020-05-21,1590019200000,PR,86.76473074752936,0.0
2020-05-22,1590105600000,AL,278.79837289435335,11.03364445763315
2020-05-22,1590105600000,AK,55.088887218147896,1.366969906157516
2020-05-22,1590105600000,AZ,214.63947561088034,10.592526127887648
2020-05-22,1590105600000,AR,181.12508300737886,3.7444446359008072
2020-05-22,1590105600000,CA,228.48625854333736,9.275610739491928
2020-05-22,1590105600000,CO,406.18288457744893,22.921696705665966
2020-05-22,1590105600000,CT,1106.55888291742,101.92727822472636
2020-05-22,1590105600000,DE,870.4367793428387,32.964866230421336
2020-05-22,1590105600000,DC,1118.3862818084049,59.227855795757414
2020-05-22,1590105600000,FL,229.83333858683528,10.191948993508953
2020-05-22,1590105600000,GA,350.68773279542506,16.68013038568775
2020-05-22,1590105600000,HI,44.636803326854405,1.2006735072096912
2020-05-22,1590105600000,ID,145.2101630326821,4.364698542022814
2020-05-22,1590105600000,IL,830.3699997024894,37.20065174531742
2020-05-22,1590105600000,IN,451.6192952130642,26.60341263408098
2020-05-22,1590105600000,IA,522.3338943351495,13.438687572700445
2020-05-22,1590105600000,KS,305.76861951715466,7.036659968681715
2020-05-22,1590105600000,KY,187.86066034823946,8.75175958491143
2020-05-22,1590105600000,LA,791.667688437044,53.88494306265238
2020-05-22,1590105600000,ME,144.6200450524173,5.579477046775359
2020-05-22,1590105600000,MD,734.8056794272935,35.41371690198621
2020-05-22,1590105600000,MA,1355.2841398835808,90.30101256394084
2020-05-22,1590105600000,MI,550.2732240984326,53.36013122046305
2020-05-22,1590105600000,MN,336.61770838948354,14.859125559965616
2020-05-22,1590105600000,MS,423.9371079875369,19.992278612394742
2020-05-22,1590105600000,MO,179.16299792030148,11.943113630009183
2020-05-22,1590105600000,MT,44.81753928318135,1.4034720026048442
2020-05-22,1590105600000,NE,593.9801737792648,6.823793119135157
2020-05-22,1590105600000,NV,244.27334199956107,12.337037474725307
2020-05-22,1590105600000,NH,293.95952522263923,12.649746894744546
2020-05-22,1590105600000,NJ,1714.475821841235,123.6744541605167
2020-05-22,1590105600000,NM,308.65654757731795,14.402700458644935
2020-05-22,1590105600000,NY,1841.0716680611843,151.85908636470205
2020-05-22,1590105600000,NC,210.81066856443942,7.303526554516535
2020-05-22,1590105600000,ND,297.4823570785579,5.905031349155318
2020-05-22,1590105600000,OH,263.4420100777648,16.006364904055914
2020-05-22,1590105600000,OK,147.78981195464914,7.758459690505693
2020-05-22,1590105600000,OR,91.51827152807299,3.485281325032832
2020-05-22,1590105600000,PA,548.3601024809504,39.1345438587707
2020-05-22,1590105600000,RI,1152.392810382863,0.0
2020-05-22,1590105600000,SC,187.15352998826503,8.1379544484312
2020-05-22,1590105600000,SD,492.39311418297893,5.651895250034194
2020-05-22,1590105600000,TN,277.8813367473138,4.553991449039079
2020-05-22,1590105600000,TX,184.29169301667363,5.290406592577753
2020-05-22,1590105600000,UT,229.3542211095716,2.6201216609824582
2020-05-22,1590105600000,VT,151.76549586611304,8.653998708310564
2020-05-22,1590105600000,VA,409.4302877188839,13.262228108214627
2020-05-22,1590105600000,WA,252.1900176404317,13.78876892951746
2020-05-22,1590105600000,WV,92.4589333352677,3.961728585880511
2020-05-22,1590105600000,WI,247.21619858636438,8.518774107186102
2020-05-22,1590105600000,WY,138.57235913394004,0.1727834901919452
2020-05-22,1590105600000,PR,90.33426496088855,0.0
2020-05-23,1590192000000,AL,287.8945012272635,11.176408803665373
2020-05-23,1590192000000,AK,55.635675180610896,1.366969906157516
2020-05-23,1590192000000,AZ,220.54711015691365,10.963470622638578
2020-05-23,1590192000000,AR,186.36067816200125,3.810717992288432
2020-05-23,1590192000000,CA,234.26168656721742,9.457832833146341
2020-05-23,1590192000000,CO,413.7713553807641,23.008521314399548
2020-05-23,1590192000000,CT,1116.5160055838423,102.96506284066332
2020-05-23,1590192000000,DE,870.4367793428387,32.964866230421336
2020-05-23,1590192000000,DC,1128.7299025574248,60.50309671002014
2020-05-23,1590192000000,FL,232.99940771227432,10.392156305852893
2020-05-23,1590192000000,GA,355.24627774555086,16.849663049122185
2020-05-23,1590192000000,HI,44.70743118021968,1.2006735072096912
2020-05-23,1590192000000,ID,145.2101630326821,4.364698542022814
2020-05-23,1590192000000,IL,848.8677357421635,37.792516166382086
2020-05-23,1590192000000,IN,458.8828735369423,26.91534544553586
2020-05-23,1590192000000,IA,535.360546675668,14.135977965623583
2020-05-23,1590192000000,KS,307.00432565799633,7.036659968681715
2020-05-23,1590192000000,KY,191.10619779021428,8.75175958491143
2020-05-23,1590192000000,LA,791.667688437044,53.88494306265238
2020-05-23,1590192000000,ME,149.67877090816032,5.728263101356036
2020-05-23,1590192000000,MD,752.5208082465496,36.1249685726006
2020-05-23,1590192000000,MA,1367.1956327041135,91.40365988959309
2020-05-23,1590192000000,MI,555.2998305673146,53.980947158850874
2020-05-23,1590192000000,MN,351.5654922165134,15.036442094094083
2020-05-23,1590192000000,MS,436.87328826614527,20.69788844577338
2020-05-23,1590192000000,MO,181.34632292224038,12.057167921155246
2020-05-23,1590192000000,MT,44.81753928318135,1.4034720026048442
2020-05-23,1590192000000,NE,609.4370991021542,6.823793119135157
2020-05-23,1590192000000,NV,244.30580788765243,12.337037474725307
2020-05-23,1590192000000,NH,299.62249330924,12.649746894744546
2020-05-23,1590192000000,NJ,1719.9587038782101,124.75526868936603
2020-05-23,1590192000000,NM,308.65654757731795,14.68884682537298
2020-05-23,1590192000000,NY,1850.180540210607,152.89745666615997
2020-05-23,1590192000000,NC,217.9807102994217,7.33213044441673
2020-05-23,1590192000000,ND,303.7810571843236,6.036254268025436
2020-05-23,1590192000000,OH,268.68621194103906,16.69076318963821
2020-05-23,1590192000000,OK,150.46862865560553,7.85954711318329
2020-05-23,1590192000000,OR,92.08729705052734,3.485281325032832
2020-05-23,1590192000000,PA,554.6403765852322,39.931295051104954
2020-05-23,1590192000000,RI,1175.0479770352126,0.0
2020-05-23,1590192000000,SC,192.18391233228334,8.254488402346682
2020-05-23,1590192000000,SD,504.6012079230528,5.651895250034194
2020-05-23,1590192000000,TN,283.5628437641214,4.758994279542446
2020-05-23,1590192000000,TX,188.50263594336036,5.3179967182235295
2020-05-23,1590192000000,UT,235.09353522410464,2.74488935912448
2020-05-23,1590192000000,VT,152.08601433679118,8.653998708310564
2020-05-23,1590192000000,VA,418.6271508504638,13.55512183851972
2020-05-23,1590192000000,WA,252.1900176404317,13.78876892951746
2020-05-23,1590192000000,WV,92.4589333352677,3.961728585880511
2020-05-23,1590192000000,WI,255.4773484765993,8.707698532950308
2020-05-23,1590192000000,WY,140.47297752605144,0.1727834901919452
2020-05-23,1590192000000,PR,93.2775651017286,0.0
2020-05-24,1590278400000,AL,295.25706250121095,11.217198616817436
2020-05-24,1590278400000,AK,55.635675180610896,1.366969906157516
2020-05-24,1590278400000,AZ,224.99844409392477,10.977209307629353
2020-05-24,1590278400000,AR,191.19863317829785,3.8438546704822447
2020-05-24,1590278400000,CA,238.07569622190076,9.498326631736209
2020-05-24,1590278400000,CO,417.3137994170943,23.077981001386416
2020-05-24,1590278400000,CT,1129.0816139065382,103.55407573078969
2020-05-24,1590278400000,DE,898.7804026437618,33.37564337971007
2020-05-24,1590278400000,DC,1149.1337571856284,61.211563884610534
