datetimeobject,epochmilli,STUSPS,positiveIncrease,positiveCumulative,deathIncrease,deathCumulative,positiveRate,deathRate,positiveIncreaseRate,deathIncreaseRate,ndays
2020-06-20,1592611200000,IN,319.0,42059.0,19.0,2346.0,624.7420055705259,34.84735122253153,4.7384079454337416,0.2822249246496586,150
2020-06-20,1592611200000,IA,229.0,25491.0,1.0,680.0,807.9377002728941,21.552612144896944,7.258159089972648,0.03169501786014256,150
2020-06-20,1592611200000,KS,76.0,12097.0,3.0,256.0,415.23158849337904,8.78724366820741,2.6087129639990745,0.10297551173680557,150
2020-06-20,1592611200000,KY,177.0,13604.0,2.0,522.0,304.4985611077623,11.683934791109376,3.961793980893409,0.0447660336824114,150
2020-06-20,1592611200000,LA,868.0,49377.0,20.0,2989.0,1062.1464405607132,64.2962454348375,18.671509212927052,0.43021910628864174,150
2020-06-20,1592611200000,ME,25.0,2936.0,0.0,102.0,218.41792812443273,7.58808878361449,1.8598256822584531,0.0,150
2020-06-20,1592611200000,MD,410.0,63956.0,22.0,3026.0,1057.8793452514853,50.0522687274219,6.7817019756255705,0.36389620357015257,150
2020-06-20,1592611200000,MA,285.0,106582.0,27.0,7816.0,1546.3468060877158,113.39857233286659,4.134927471195877,0.39172997095539897,150
2020-06-20,1592611200000,MI,434.0,63219.0,19.0,6013.0,633.0219807893513,60.20913286332227,4.345711568714762,0.19025004563497805,150
2020-06-20,1592611200000,MN,423.0,32396.0,11.0,1372.0,574.4346439625848,24.327828482425804,7.5004893936341945,0.19504818754131473,150
2020-06-20,1592611200000,MS,0.0,20610.0,0.0,938.0,692.505650758749,31.51723922424583,0.0,0.0,150
2020-06-20,1592611200000,MO,352.0,15964.0,11.0,943.0,260.10895769367886,15.364742364391079,5.735301497630603,0.17922817180095635,150
2020-06-20,1592611200000,MT,30.0,696.0,0.0,19.0,65.12110092086476,1.777731203299469,2.8069440052096883,0.0,150
2020-06-20,1592611200000,NE,109.0,17519.0,0.0,236.0,905.6517549555213,12.200114970574976,5.634798863528273,0.0,150
2020-06-20,1592611200000,NV,452.0,12974.0,7.0,486.0,421.21243209759507,15.778421612411838,14.67458141730484,0.22726121663967672,150
2020-06-20,1592611200000,NH,32.0,5517.0,2.0,339.0,405.7479861529398,24.93176858906047,2.353441282743171,0.1470900801714482,150
2020-06-20,1592611200000,NJ,303.0,168125.0,22.0,12923.0,1892.8327360707212,145.49339746166206,3.4113208566806157,0.24768666286129884,150
2020-06-20,1592611200000,NM,107.0,9607.0,2.0,466.0,458.1680241927215,22.22403448254483,5.10294353998347,0.0953821222426817,150
2020-06-20,1592611200000,NY,716.0,387272.0,79.0,31703.0,1990.751204882232,162.96759241148703,3.6805600784349974,0.4060953159167106,150
2020-06-20,1592611200000,NC,1684.0,51390.0,14.0,1208.0,489.9846339903456,11.517832999811978,16.0563168639763,0.13348481953424476,150
2020-06-20,1592611200000,ND,26.0,3251.0,0.0,76.0,426.60570924675415,9.972941834128981,3.4117958906230723,0.0,150
2020-06-20,1592611200000,OH,533.0,44258.0,30.0,2696.0,378.62624154126496,23.06422222412333,4.559803577692038,0.2566493570933605,150
2020-06-20,1592611200000,OK,332.0,10037.0,1.0,368.0,253.65361535376428,9.300042886339071,8.390256082240684,0.02527185566939965,150
2020-06-20,1592611200000,OR,177.0,6748.0,1.0,189.0,159.99100939674523,4.481075989327926,4.196563228100756,0.023709396768930826,150
2020-06-20,1592611200000,PA,392.0,85589.0,20.0,6418.0,668.5601745166318,50.132834827463135,3.062024190147328,0.15622572398710854,150
2020-06-20,1592611200000,RI,0.0,14524.0,0.0,0.0,1371.015168578039,0.0,0.0,0.0,150
2020-06-20,1592611200000,SC,1148.0,23756.0,5.0,643.0,461.3967682027007,12.488555394609216,22.296829849162336,0.09711162826290216,150
2020-06-20,1592611200000,SD,90.0,6223.0,0.0,81.0,703.4348828192558,9.156070305055394,10.173411450061549,0.0,150
2020-06-20,1592611200000,TN,481.0,33708.0,9.0,516.0,493.5882436148208,7.5558186099812366,7.043311533722819,0.13178753389502157,150
2020-06-20,1592611200000,TX,4148.0,109527.0,25.0,2318.0,377.7329614506281,7.994238905863905,14.305480147335409,0.08621914264305335,150
2020-06-20,1592611200000,UT,493.0,13982.0,0.0,135.0,436.12548885543725,4.210909812293236,15.37761879600419,0.0,150
2020-06-20,1592611200000,VT,3.0,1142.0,0.0,56.0,183.0160467572345,8.974517178988732,0.4807777060172535,0.0,150
2020-06-20,1592611200000,VA,630.0,57403.0,5.0,1598.0,672.519152028131,18.721767241101567,7.380922003688353,0.05857874606101866,150
2020-06-20,1592611200000,WA,584.0,28157.0,10.0,1258.0,369.7622540461173,16.520258393650444,7.6691819569887585,0.13132160885254723,150
2020-06-20,1592611200000,WV,32.0,2496.0,0.0,88.0,139.27428944165854,4.91031148672514,1.7855678133545965,0.0,150
2020-06-20,1592611200000,WI,385.0,24538.0,14.0,743.0,421.4388690365576,12.760986212982406,6.612354901747277,0.24044926915444642,150
2020-06-20,1592611200000,WY,6.0,1178.0,0.0,1.0,203.5389514461114,0.1727834901919452,1.036700941151671,0.0,150
2020-06-20,1592611200000,PR,144.0,5989.0,0.0,0.0,187.5257930158619,0.0,4.508885322137938,0.0,150
2020-06-21,1592697600000,AL,472.0,29598.0,1.0,825.0,603.6484448373864,16.825797925226155,9.626395903886964,0.020394906576031702,151
2020-06-21,1592697600000,AK,11.0,752.0,0.0,12.0,102.7961369430452,1.6403638873890192,1.5036668967732676,0.0,151
2020-06-21,1592697600000,AZ,2464.0,52591.0,4.0,1348.0,722.5311823498564,18.519747367564918,33.852119817269994,0.054954739963100636,151
2020-06-21,1592697600000,AR,413.0,14990.0,1.0,224.0,496.71880612524865,7.42261591541399,13.685448094044544,0.033136678193812455,151
2020-06-21,1592697600000,CA,3414.0,178538.0,21.0,5513.0,451.85511328987997,13.95264447662183,8.640364274113354,0.05314811064920341,151
2020-06-21,1592697600000,CO,189.0,30520.0,0.0,1639.0,529.9774117097918,28.461106742868573,3.2819702101294452,0.0,151
2020-06-21,1592697600000,CT,40.0,45479.0,9.0,4260.0,1275.6055823836903,119.48547199706503,1.1219293145264322,0.2524340957684472,151
2020-06-21,1592697600000,DE,93.0,10755.0,1.0,434.0,1104.477060150098,44.569320697828225,9.550568720963192,0.10269428732218483,151
2020-06-21,1592697600000,DC,36.0,10020.0,2.0,533.0,1419.768217879161,75.52260081133662,5.100963657050878,0.28338686983615985,151
2020-06-21,1592697600000,FL,3472.0,97152.0,17.0,3161.0,452.3381583450807,14.7175654492836,16.165576475771168,0.07915172813597633,151
2020-06-21,1592697600000,GA,715.0,59532.0,0.0,2591.0,560.701028865479,24.40328505325633,6.734214130867725,0.0,151
2020-06-21,1592697600000,HI,25.0,802.0,0.0,17.0,56.643538398951314,1.2006735072096912,1.765696334131899,0.0,151
2020-06-21,1592697600000,ID,0.0,4004.0,0.0,89.0,224.0545251571711,4.980232951795262,0.0,0.0,151
2020-06-21,1592697600000,IL,653.0,136698.0,22.0,6646.0,1078.7557684092917,52.447079231943064,5.153166226069639,0.17361356351230026,151
2020-06-21,1592697600000,IN,357.0,42416.0,4.0,2350.0,630.0448633652588,34.90676699614198,5.302857794733059,0.05941577361045445,151
2020-06-21,1592697600000,IA,458.0,25949.0,5.0,685.0,822.4540184528394,21.711087234197656,14.516318179945296,0.1584750893007128,151
2020-06-21,1592697600000,KS,39.0,12136.0,1.0,257.0,416.57027014595747,8.821568838786344,1.3386816525784726,0.034325170578935194,151
2020-06-21,1592697600000,KY,118.0,13722.0,2.0,524.0,307.1397570950246,11.728700824791789,2.641195987262273,0.0447660336824114,151
2020-06-21,1592697600000,LA,393.0,49770.0,1.0,2990.0,1070.600245999285,64.31775639015194,8.45380543857181,0.021510955314432086,151
2020-06-21,1592697600000,ME,20.0,2956.0,0.0,102.0,219.9057886702395,7.58808878361449,1.4878605458067626,0.0,151
2020-06-21,1592697600000,MD,346.0,64302.0,11.0,3037.0,1063.6024400894523,50.23421682920698,5.723094837966945,0.18194810178507628,151
2020-06-21,1592697600000,MA,119.0,106701.0,28.0,7844.0,1548.0733196634083,113.80481082126478,1.7265135756923138,0.4062384883981915,151
2020-06-21,1592697600000,MI,163.0,63382.0,3.0,6016.0,634.6541259176937,60.239172344212,1.63214512834218,0.030039480889733378,151
2020-06-21,1592697600000,MN,441.0,32837.0,8.0,1380.0,582.2543031176502,24.46968170972858,7.8196591550654375,0.14185322730277436,151
2020-06-21,1592697600000,MS,0.0,20610.0,0.0,938.0,692.505650758749,31.51723922424583,0.0,0.0,151
2020-06-21,1592697600000,MO,393.0,16357.0,2.0,945.0,266.5122914680221,15.397329304718525,6.403333774343259,0.032586940327446606,151
2020-06-21,1592697600000,MT,20.0,716.0,0.0,19.0,66.9923969243379,1.777731203299469,1.8712960034731254,0.0,151
2020-06-21,1592697600000,NE,105.0,17624.0,0.0,236.0,911.0797722093788,12.200114970574976,5.428017253857511,0.0,151
2020-06-21,1592697600000,NV,266.0,13240.0,1.0,487.0,429.84835832990274,15.81088750050322,8.635926232307714,0.032465888091382386,151
2020-06-21,1592697600000,NH,25.0,5542.0,0.0,339.0,407.58661215508295,24.93176858906047,1.8386260021431025,0.0,151
2020-06-21,1592697600000,NJ,353.0,168478.0,16.0,12939.0,1896.8069811611774,145.67353321647028,3.9742450904562947,0.18013575480821734,151
2020-06-21,1592697600000,NM,95.0,9702.0,3.0,469.0,462.69867499924885,22.367107665908854,4.5306508065273805,0.14307318336402253,151
2020-06-21,1592697600000,NY,664.0,387936.0,36.0,31739.0,1994.1644617147474,163.15264850481617,3.413256832515137,0.18505609332913392,151
2020-06-21,1592697600000,NC,1411.0,52801.0,28.0,1236.0,503.43799687340413,11.784802638880466,13.453362883058526,0.26696963906848953,151
2020-06-21,1592697600000,ND,37.0,3288.0,1.0,77.0,431.4609572449486,10.1041647529991,4.855247998194373,0.1312229188701182,151
2020-06-21,1592697600000,OH,547.0,44805.0,3.0,2699.0,383.30581481893387,23.089887159832667,4.679573277668939,0.025664935709336045,151
2020-06-21,1592697600000,OK,476.0,10513.0,1.0,369.0,265.6830186523985,9.325314742008471,12.029403298634234,0.02527185566939965,151
2020-06-21,1592697600000,OR,189.0,6937.0,1.0,190.0,164.47208538607313,4.504785386096858,4.481075989327926,0.023709396768930826,151
2020-06-21,1592697600000,PA,346.0,85935.0,4.0,6422.0,671.2628795416088,50.164079972260566,2.702705024976978,0.031245144797421714,151
2020-06-21,1592697600000,RI,0.0,14524.0,0.0,0.0,1371.015168578039,0.0,0.0,0.0,151
2020-06-21,1592697600000,SC,903.0,24659.0,9.0,652.0,478.9351282669808,12.663356325482441,17.53836006428013,0.17480093087322388,151
2020-06-21,1592697600000,SD,73.0,6296.0,0.0,81.0,711.6866498843057,9.156070305055394,8.251767065049924,0.0,151
2020-06-21,1592697600000,TN,533.0,34241.0,2.0,518.0,501.3929942332704,7.585104728624575,7.80475061844961,0.029286118643338122,151
2020-06-21,1592697600000,TX,3361.0,112888.0,12.0,2330.0,389.3242629875602,8.03562409433257,11.59130153693209,0.0413851884686656,151
2020-06-21,1592697600000,UT,313.0,14295.0,2.0,137.0,445.8885612350505,4.273293661364248,9.763072379613208,0.06238384907101092,151
2020-06-21,1592697600000,VT,12.0,1154.0,0.0,56.0,184.93915758130353,8.974517178988732,1.923110824069014,0.0,151
2020-06-21,1592697600000,VA,546.0,57949.0,4.0,1602.0,678.9159510979941,18.768630237950383,6.396799069863239,0.04686299684881493,151
2020-06-21,1592697600000,WA,485.0,28642.0,4.0,1262.0,376.1313520754658,16.57278703719146,6.369098029348541,0.052528643541018896,151
2020-06-21,1592697600000,WV,32.0,2528.0,1.0,89.0,141.0598572550131,4.966110480892471,1.7855678133545965,0.05579899416733114,151
2020-06-21,1592697600000,WI,280.0,24818.0,0.0,743.0,426.2478544196465,12.760986212982406,4.8089853830889275,0.0,151
2020-06-21,1592697600000,WY,17.0,1195.0,0.0,1.0,206.4762707793745,0.1727834901919452,2.9373193332630683,0.0,151
2020-06-21,1592697600000,PR,38.0,6027.0,0.0,0.0,188.71563775364828,0.0,1.1898447377864003,0.0,151
2020-06-22,1592784000000,AL,432.0,30030.0,1.0,826.0,612.459044478232,16.846192831802185,8.810599640845695,0.020394906576031702,152
2020-06-22,1592784000000,AK,6.0,758.0,0.0,12.0,103.6163188867397,1.6403638873890192,0.8201819436945096,0.0,152
2020-06-22,1592784000000,AZ,2008.0,54599.0,2.0,1350.0,750.118461811333,18.547224737546465,27.58727946147652,0.027477369981550318,152
2020-06-22,1592784000000,AR,508.0,15498.0,2.0,226.0,513.5522386477054,7.4888892718016145,16.833432522456725,0.06627335638762491,152
2020-06-22,1592784000000,CA,6185.0,184723.0,51.0,5564.0,467.50849730727623,14.081718459627037,15.653384017396338,0.12907398300520828,152
2020-06-22,1592784000000,CO,167.0,30687.0,4.0,1643.0,532.8773536414935,28.53056642985544,2.899941931701679,0.06945968698686655,152
2020-06-22,1592784000000,CT,33.0,45512.0,3.0,4263.0,1276.5311740681746,119.56961669565452,0.9255916844843066,0.08414469858948243,152
2020-06-22,1592784000000,DE,48.0,10803.0,0.0,434.0,1109.4063859415628,44.569320697828225,4.929325791464872,0.0,152
2020-06-22,1592784000000,DC,38.0,10058.0,2.0,535.0,1425.1525684060482,75.80598768117277,5.3843505268870375,0.28338686983615985,152
2020-06-22,1592784000000,FL,2935.0,100087.0,11.0,3172.0,466.0034714085567,14.768781273371586,13.665313063475915,0.05121582408798469,152
2020-06-22,1592784000000,GA,1381.0,60913.0,5.0,2596.0,573.7079515434207,24.450377459765892,13.00692267794172,0.04709240650956452,152
2020-06-22,1592784000000,HI,2.0,804.0,0.0,17.0,56.784794105681875,1.2006735072096912,0.1412557067305519,0.0,152
2020-06-22,1592784000000,ID,250.0,4254.0,0.0,89.0,238.0439435610904,4.980232951795262,13.989418403919277,0.0,152
2020-06-22,1592784000000,IL,462.0,137160.0,23.0,6669.0,1082.40165324305,52.62858432106956,3.645884833758305,0.1815050891264957,152
2020-06-22,1592784000000,IN,210.0,42626.0,13.0,2363.0,633.1641914798078,35.09986826037596,3.1193281145488583,0.19310126423397692,152
2020-06-22,1592784000000,IA,188.0,26137.0,0.0,685.0,828.4126818105461,21.711087234197656,5.958663357706802,0.0,152
2020-06-22,1592784000000,KS,289.0,12425.0,0.0,257.0,426.4902444432697,8.821568838786344,9.91997429731227,0.0,152
2020-06-22,1592784000000,KY,88.0,13810.0,0.0,524.0,309.10946257705075,11.728700824791789,1.9697054820261017,0.0,152
2020-06-22,1592784000000,LA,460.0,50230.0,12.0,3002.0,1080.4952854439239,64.57588785392512,9.89503944463876,0.2581314637731851,152
2020-06-22,1592784000000,ME,13.0,2969.0,0.0,102.0,220.87289802501388,7.58808878361449,0.9671093547743957,0.0,152
2020-06-22,1592784000000,MD,285.0,64587.0,14.0,3051.0,1068.3165499993383,50.465787140569795,4.7141099098860675,0.23157031136282438,152
2020-06-22,1592784000000,MA,150.0,106851.0,16.0,7860.0,1550.249597279827,114.03694710034947,2.176277616418883,0.23213627908468082,152
2020-06-22,1592784000000,MI,236.0,63618.0,6.0,6022.0,637.017231747686,60.29925130599147,2.363105829992359,0.060078961779466755,152
2020-06-22,1592784000000,MN,308.0,33145.0,4.0,1384.0,587.715652368807,24.540608323379967,5.461349251156813,0.07092661365138718,152
2020-06-22,1592784000000,MS,1687.0,22297.0,38.0,976.0,749.189640706833,32.7940570179786,56.68398994808392,1.2768177937327734,152
2020-06-22,1592784000000,MO,111.0,16468.0,4.0,949.0,268.3208666561954,15.462503185373418,1.808575188173287,0.06517388065489321,152
2020-06-22,1592784000000,MT,17.0,733.0,1.0,20.0,68.58299852729004,1.8712960034731254,1.5906016029521566,0.09356480017365627,152
2020-06-22,1592784000000,NE,149.0,17773.0,5.0,241.0,918.7823871696147,12.45859198266343,7.702614960235896,0.25847701208845286,152
2020-06-22,1592784000000,NV,288.0,13528.0,2.0,489.0,439.1985341002209,15.875819276685984,9.350175770318128,0.06493177618276477,152
2020-06-22,1592784000000,NH,13.0,5555.0,0.0,339.0,408.5426976761974,24.93176858906047,0.9560855211144134,0.0,152
2020-06-22,1592784000000,NJ,227.0,168705.0,34.0,12973.0,1899.3626571825191,146.05632169543773,2.5556760213415837,0.3827884789674619,152
2020-06-22,1592784000000,NM,127.0,9829.0,0.0,469.0,468.75543976165915,22.367107665908854,6.056764762410287,0.0,152
2020-06-22,1592784000000,NY,552.0,388488.0,34.0,31773.0,1997.0019884791272,163.32742370407146,2.8375267643800535,0.17477519925529317,152
2020-06-22,1592784000000,NC,1160.0,53961.0,34.0,1270.0,514.4981676348131,12.108980057749346,11.060170761408852,0.3241774188688802,152
2020-06-22,1592784000000,ND,25.0,3313.0,0.0,77.0,434.74153021670156,10.1041647529991,3.280572971752955,0.0,152
2020-06-22,1592784000000,OH,731.0,45536.0,4.0,2703.0,389.5595041534421,23.12410707411178,6.253689334508216,0.03421991427911473,152
2020-06-22,1592784000000,OK,218.0,10731.0,0.0,369.0,271.1922831883277,9.325314742008471,5.509264535929123,0.0,152
2020-06-22,1592784000000,OR,145.0,7082.0,2.0,192.0,167.90994791756813,4.552204179634718,3.43786253149497,0.04741879353786165,152
2020-06-22,1592784000000,PA,641.0,86576.0,3.0,6425.0,676.2699139953955,50.18751383085863,5.007034453786829,0.023433858598066286,152
2020-06-22,1592784000000,RI,421.0,14945.0,0.0,0.0,1410.7561067473694,0.0,39.74093816933038,0.0,152
2020-06-22,1592784000000,SC,994.0,25653.0,5.0,657.0,498.24091996564584,12.760467953745342,19.305791698664947,0.09711162826290216,152
2020-06-22,1592784000000,SD,28.0,6324.0,0.0,81.0,714.8517112243248,9.156070305055394,3.1650613400191485,0.0,152
2020-06-22,1592784000000,TN,453.0,34694.0,5.0,523.0,508.0263001059865,7.6583200252329195,6.633305872716086,0.0732152966083453,152
2020-06-22,1592784000000,TX,4844.0,117732.0,16.0,2346.0,406.03008406607825,8.090804345624125,16.705821078518014,0.055180251291554135,152
2020-06-22,1592784000000,UT,335.0,14630.0,0.0,137.0,456.3378559544448,4.273293661364248,10.449294719394327,0.0,152
2020-06-22,1592784000000,VT,4.0,1158.0,0.0,56.0,185.58019452265987,8.974517178988732,0.6410369413563379,0.0,152
2020-06-22,1592784000000,VA,466.0,58415.0,9.0,1611.0,684.375490230881,18.874071980860215,5.45953913288694,0.10544174290983362,152
2020-06-22,1592784000000,WA,188.0,28830.0,3.0,1265.0,378.6001983218937,16.612183519847225,2.4688462464278884,0.03939648265576417,152
2020-06-22,1592784000000,WV,19.0,2547.0,0.0,89.0,142.12003814419242,4.966110480892471,1.0601808891792917,0.0,152
2020-06-22,1592784000000,WI,247.0,25065.0,1.0,744.0,430.49006652544284,12.778161160779153,4.2422121057963045,0.017174947796746172,152
2020-06-22,1592784000000,WY,34.0,1229.0,0.0,1.0,212.3509094459006,0.1727834901919452,5.8746386665261365,0.0,152
2020-06-22,1592784000000,PR,27.0,6054.0,0.0,0.0,189.56105375154914,0.0,0.8454159979008635,0.0,152
2020-06-23,1592870400000,AL,640.0,30670.0,24.0,850.0,625.5117846868923,17.335670589626947,13.052740208660289,0.4894777578247609,153
2020-06-23,1592870400000,AK,0.0,758.0,0.0,12.0,103.6163188867397,1.6403638873890192,0.0,0.0,153
2020-06-23,1592870400000,AZ,3779.0,58378.0,45.0,1395.0,802.0369523914724,19.16546556213135,51.918490580139334,0.6182408245848823,153
2020-06-23,1592870400000,AR,496.0,15994.0,10.0,236.0,529.9880310318364,7.820256053739739,16.435792384130977,0.3313667819381245,153
2020-06-23,1592870400000,CA,6754.0,191477.0,61.0,5625.0,484.6019420370248,14.236101066750914,17.093444729748565,0.15438260712387658,153
2020-06-23,1592870400000,CO,188.0,30875.0,10.0,1653.0,536.1419589298763,28.70421564732261,3.264605288382729,0.1736492174671664,153
2020-06-23,1592870400000,CT,123.0,45635.0,13.0,4276.0,1279.9811067103433,119.93424372287559,3.449932642168779,0.36462702722109047,153
2020-06-23,1592870400000,DE,27.0,10830.0,63.0,497.0,1112.179131699262,51.03906079912587,2.7727457576989907,6.469740101297646,153
2020-06-23,1592870400000,DC,36.0,10094.0,2.0,537.0,1430.2535320630989,76.08937455100893,5.100963657050878,0.28338686983615985,153
2020-06-23,1592870400000,FL,3272.0,103359.0,64.0,3236.0,481.2378510827281,15.066764249883494,15.234379674171445,0.2979829765119109,153
2020-06-23,1592870400000,GA,2174.0,63087.0,46.0,2642.0,594.1837298937793,24.883627599653888,20.475778350358652,0.4332501398879936,153
2020-06-23,1592870400000,HI,3.0,807.0,0.0,17.0,56.99667766577769,1.2006735072096912,0.21188356009582787,0.0,153
2020-06-23,1592870400000,ID,0.0,4254.0,0.0,89.0,238.0439435610904,4.980232951795262,0.0,0.0,153
2020-06-23,1592870400000,IL,606.0,137766.0,35.0,6704.0,1087.1839177652525,52.9047877175664,4.7822645222024525,0.27620339649684134,153
2020-06-23,1592870400000,IN,241.0,42867.0,14.0,2377.0,636.7439918398377,35.30782346801255,3.5798003600298802,0.20795520763659056,153
2020-06-23,1592870400000,IA,326.0,26463.0,3.0,688.0,838.7452576329528,21.806172287778086,10.332575822406476,0.0950850535804277,153
2020-06-23,1592870400000,KS,111.0,12536.0,2.0,259.0,430.3003383775316,8.890219179944214,3.8100939342618063,0.06865034115787039,153
2020-06-23,1592870400000,KY,315.0,14125.0,11.0,535.0,316.16011288203055,11.974914010045051,7.050650304979796,0.24621318525326272,153
2020-06-23,1592870400000,LA,1362.0,51592.0,18.0,3020.0,1109.7932065821803,64.9630850495849,29.297921138256502,0.38719719565977756,153
2020-06-23,1592870400000,ME,24.0,2993.0,0.0,102.0,222.65833067998201,7.58808878361449,1.785432654968115,0.0,153
2020-06-23,1592870400000,MD,418.0,65005.0,15.0,3066.0,1075.2305778671712,50.71389818845853,6.9140278678329,0.2481110478887404,153
2020-06-23,1592870400000,MA,241.0,107092.0,21.0,7881.0,1553.7461499835401,114.34162596664812,3.496552703713005,0.30467886629864366,153
2020-06-23,1592870400000,MI,241.0,63859.0,12.0,6034.0,639.4304033791612,60.419409229550396,2.413171631475248,0.12015792355893351,153
2020-06-23,1592870400000,MN,246.0,33391.0,9.0,1393.0,592.0776391083673,24.700193204095587,4.361986739560312,0.15958488071562116,153
2020-06-23,1592870400000,MS,600.0,22897.0,13.0,989.0,769.3499216605082,33.23086310530824,20.16028095367537,0.43680608732963305,153
2020-06-23,1592870400000,MO,341.0,16809.0,8.0,957.0,273.8769399820251,15.592850946683203,5.556073325829647,0.13034776130978643,153
2020-06-23,1592870400000,MT,9.0,742.0,0.0,20.0,69.42508172885294,1.8712960034731254,0.8420832015629064,0.0,153
2020-06-23,1592870400000,NE,135.0,17908.0,6.0,247.0,925.761266496003,12.768764397169575,6.978879326388228,0.3101724145061435,153
2020-06-23,1592870400000,NV,467.0,13995.0,3.0,492.0,454.3601038388964,15.973216940960134,15.161569738675572,0.09739766427414716,153
2020-06-23,1592870400000,NH,15.0,5570.0,4.0,343.0,409.6458732774832,25.225948749403365,1.1031756012858616,0.2941801603428964,153
2020-06-23,1592870400000,NJ,245.0,168950.0,51.0,13024.0,1902.12098592802,146.63050441388893,2.758328745500828,0.5741827184511927,153
2020-06-23,1592870400000,NM,140.0,9969.0,7.0,476.0,475.4321883186469,22.70094509375824,6.676748556987719,0.3338374278493859,153
2020-06-23,1592870400000,NY,597.0,389085.0,62.0,31835.0,2000.0708353601688,163.64613142036052,3.068846881041471,0.31870771628906397,153
2020-06-23,1592870400000,NC,677.0,54638.0,18.0,1288.0,520.9531121222903,12.280603397150518,6.454944487477407,0.17162333940117186,153
2020-06-23,1592870400000,ND,6.0,3319.0,1.0,78.0,435.52886772992224,10.235387671869217,0.7873375132207091,0.1312229188701182,153
2020-06-23,1592870400000,OH,590.0,46126.0,30.0,2733.0,394.60694150961154,23.38075643120514,5.047437356169423,0.2566493570933605,153
2020-06-23,1592870400000,OK,296.0,11027.0,2.0,371.0,278.67275246646994,9.37585845334727,7.480469278142296,0.0505437113387993,153
2020-06-23,1592870400000,OR,191.0,7273.0,0.0,192.0,172.4384427004339,4.552204179634718,4.528494782865788,0.0,153
2020-06-23,1592870400000,PA,631.0,87207.0,38.0,6463.0,681.1988355871888,50.48434270643413,4.928921591793276,0.2968288755755063,153
2020-06-23,1592870400000,RI,0.0,14945.0,0.0,0.0,1410.7561067473694,0.0,0.0,0.0,153
2020-06-23,1592870400000,SC,918.0,26571.0,16.0,673.0,516.0706149147146,13.07122516418663,17.829694949068834,0.3107572104412869,153
2020-06-23,1592870400000,SD,27.0,6351.0,2.0,83.0,717.9037346593433,9.382146115056763,3.052023435018465,0.22607581000136776,153
2020-06-23,1592870400000,TN,815.0,35509.0,11.0,534.0,519.9603934531467,7.819393677771279,11.934093347160287,0.1610736525383597,153
2020-06-23,1592870400000,TX,5182.0,122914.0,35.0,2381.0,423.90158795313033,8.2115111453244,17.871503887052096,0.12070679970027466,153
2020-06-23,1592870400000,UT,290.0,14920.0,4.0,141.0,465.3835140697414,4.398061359506269,9.045658115296582,0.12476769814202184,153
2020-06-23,1592870400000,VT,1.0,1159.0,0.0,56.0,185.74045375799895,8.974517178988732,0.16025923533908448,0.0,153
2020-06-23,1592870400000,VA,536.0,58951.0,22.0,1633.0,690.6551318086223,19.131818463528695,6.279641577741201,0.25774648266848216,153
2020-06-23,1592870400000,WA,516.0,29346.0,9.0,1274.0,385.37639333868515,16.730372967814517,6.776195016791438,0.11818944796729251,153
2020-06-23,1592870400000,WV,41.0,2588.0,3.0,92.0,144.407796905053,5.133507463394465,2.2877587608605765,0.16739698250199342,153
2020-06-23,1592870400000,WI,265.0,25330.0,5.0,749.0,435.0414276915805,12.864035899762884,4.551361166137736,0.08587473898373085,153
2020-06-23,1592870400000,WY,24.0,1253.0,0.0,1.0,216.49771321050733,0.1727834901919452,4.146803764606684,0.0,153
2020-06-23,1592870400000,PR,77.0,6131.0,0.0,0.0,191.9720549307479,0.0,2.4110011791987582,0.0,153
2020-06-24,1592956800000,AL,954.0,31624.0,21.0,871.0,644.9685255604265,17.763963627723612,19.456740873534244,0.42829303809666575,154
2020-06-24,1592956800000,AK,30.0,788.0,0.0,12.0,107.71722860521224,1.6403638873890192,4.100909718472548,0.0,154
2020-06-24,1592956800000,AZ,1811.0,60189.0,71.0,1466.0,826.917710909766,20.140912196476382,24.880758518293817,0.9754466343450364,154
2020-06-24,1592956800000,AR,647.0,16641.0,3.0,239.0,551.427461823233,7.9196660883211765,21.43943079139666,0.09941003458143736,154
2020-06-24,1592956800000,CA,4547.0,196024.0,99.0,5724.0,496.10977342378334,14.48665644552573,11.507831386758472,0.2505553787748161,154
2020-06-24,1592956800000,CO,262.0,31137.0,2.0,1655.0,540.691568427516,28.73894549081604,4.54960949763976,0.03472984349343328,154
2020-06-24,1592956800000,CT,16.0,45651.0,10.0,4286.0,1280.429878436154,120.21472605150721,0.4487717258105729,0.28048232863160805,154
2020-06-24,1592956800000,DE,37.0,10867.0,1.0,498.0,1115.9788203301828,51.14175508644806,3.7996886309208393,0.10269428732218483,154
2020-06-24,1592956800000,DC,34.0,10128.0,4.0,541.0,1435.0711088503135,76.65614829068124,4.817576787214718,0.5667737396723197,154
2020-06-24,1592956800000,FL,5525.0,108884.0,45.0,3281.0,506.96216272692044,15.276283530243434,25.72431164419231,0.2095192803599374,154
2020-06-24,1592956800000,GA,1947.0,65034.0,13.0,2655.0,612.5215129886037,25.006067856578756,18.33778309482442,0.12244025692486774,154
2020-06-24,1592956800000,HI,14.0,821.0,0.0,17.0,57.98546761289156,1.2006735072096912,0.9887899471138634,0.0,154
2020-06-24,1592956800000,ID,147.0,4401.0,0.0,89.0,246.26972158259494,4.980232951795262,8.225778021504535,0.0,154
