STUSPS,COUNTYGEOID,Population,riskType,risk
MN,27067,42239,METHYL TERT-BUTYL ETHER,1.71741618e-07
MN,27069,4552,METHYL TERT-BUTYL ETHER,1.184e-12
MN,27071,13306,METHYL TERT-BUTYL ETHER,4.2484e-11
MN,27073,7259,METHYL TERT-BUTYL ETHER,1.93024e-10
MN,27075,10866,METHYL TERT-BUTYL ETHER,3.67601e-10
MN,27077,4045,METHYL TERT-BUTYL ETHER,2.804e-12
MN,27079,27703,METHYL TERT-BUTYL ETHER,9.1957e-11
MN,27081,5896,METHYL TERT-BUTYL ETHER,2.552e-12
MN,27083,25857,METHYL TERT-BUTYL ETHER,2.2231e-11
MN,27085,36648,METHYL TERT-BUTYL ETHER,2.3601586e-08
MN,27087,5413,METHYL TERT-BUTYL ETHER,6.57e-13
MN,27089,9439,METHYL TERT-BUTYL ETHER,1.03720565e-07
MN,27091,20840,METHYL TERT-BUTYL ETHER,2.5019e-11
MN,27093,23300,METHYL TERT-BUTYL ETHER,9.9456794e-08
MN,27095,26097,METHYL TERT-BUTYL ETHER,3.75526e-10
MN,27097,33198,METHYL TERT-BUTYL ETHER,6.4232e-11
MN,27099,39163,METHYL TERT-BUTYL ETHER,1.42323e-10
MN,27101,8725,METHYL TERT-BUTYL ETHER,5.572e-12
MN,27103,32727,METHYL TERT-BUTYL ETHER,1.46356e-10
MN,27105,21378,METHYL TERT-BUTYL ETHER,2.9255e-11
MN,27107,6852,METHYL TERT-BUTYL ETHER,1.8927e-11
MN,27109,144243,METHYL TERT-BUTYL ETHER,1.23707e-10
MN,27111,57303,METHYL TERT-BUTYL ETHER,9.4646e-11
MN,27113,13928,METHYL TERT-BUTYL ETHER,5.762061716e-06
MN,27115,29750,METHYL TERT-BUTYL ETHER,5.312e-12
MN,27117,9596,METHYL TERT-BUTYL ETHER,5.216e-12
MN,27119,31600,METHYL TERT-BUTYL ETHER,1.5761582e-08
MN,27121,10995,METHYL TERT-BUTYL ETHER,3.65499e-10
MN,27123,508639,METHYL TERT-BUTYL ETHER,2.856811e-09
MN,27125,4089,METHYL TERT-BUTYL ETHER,1.41561947e-07
MN,27127,16059,METHYL TERT-BUTYL ETHER,3.5416e-11
MN,27129,15730,METHYL TERT-BUTYL ETHER,2.253252e-08
MN,27131,64142,METHYL TERT-BUTYL ETHER,3.24953e-10
MN,27133,9687,METHYL TERT-BUTYL ETHER,2.8289e-11
MN,27135,15629,METHYL TERT-BUTYL ETHER,4.00479e-10
MN,27137,200226,METHYL TERT-BUTYL ETHER,3.68544e-10
MN,27139,129928,METHYL TERT-BUTYL ETHER,9.42445e-10
MN,27141,88499,METHYL TERT-BUTYL ETHER,1.47003e-09
MN,27143,15226,METHYL TERT-BUTYL ETHER,4.3319e-11
MN,27145,150638,METHYL TERT-BUTYL ETHER,1.0026849e-08
MN,27147,36576,METHYL TERT-BUTYL ETHER,1.21913e-10
MN,27149,9726,METHYL TERT-BUTYL ETHER,1.5107e-11
MN,27151,9783,METHYL TERT-BUTYL ETHER,6.123406e-09
MN,27153,24895,METHYL TERT-BUTYL ETHER,1.8691e-11
MN,27155,3558,METHYL TERT-BUTYL ETHER,4.6369e-11
MN,27157,21676,METHYL TERT-BUTYL ETHER,8.1591e-11
MN,27159,13843,METHYL TERT-BUTYL ETHER,1.7005e-11
MN,27161,19136,METHYL TERT-BUTYL ETHER,4.9182e-11
MN,27163,238136,METHYL TERT-BUTYL ETHER,4.632796e-09
MN,27165,11211,METHYL TERT-BUTYL ETHER,2.39e-11
MN,27167,6576,METHYL TERT-BUTYL ETHER,2.5126e-11
MN,27169,51461,METHYL TERT-BUTYL ETHER,1.90447e-10
MN,27171,124700,METHYL TERT-BUTYL ETHER,3.038437e-09
MN,27173,10438,METHYL TERT-BUTYL ETHER,2.6756e-11
MS,28001,32297,METHYL TERT-BUTYL ETHER,5.6275e-11
MS,28003,37057,METHYL TERT-BUTYL ETHER,5.577e-11
MS,28005,13131,METHYL TERT-BUTYL ETHER,3.2759e-11
MS,28007,19564,METHYL TERT-BUTYL ETHER,1.02026e-10
MS,28009,8729,METHYL TERT-BUTYL ETHER,1.8256e-11
MS,28011,34145,METHYL TERT-BUTYL ETHER,5.647952e-08
MS,28013,14962,METHYL TERT-BUTYL ETHER,6.3515e-11
MS,28015,10597,METHYL TERT-BUTYL ETHER,6.674058e-08
MS,28017,17392,METHYL TERT-BUTYL ETHER,5.747548e-09
MS,28019,8547,METHYL TERT-BUTYL ETHER,4.62435e-10
MS,28021,9604,METHYL TERT-BUTYL ETHER,1.6579e-11
MS,28023,16732,METHYL TERT-BUTYL ETHER,2.1828e-11
MS,28025,20634,METHYL TERT-BUTYL ETHER,1.90405e-10
MS,28027,26147,METHYL TERT-BUTYL ETHER,3.5366e-11
MS,28029,29449,METHYL TERT-BUTYL ETHER,4.2689e-11
MS,28031,19568,METHYL TERT-BUTYL ETHER,1.439085381e-06
MS,28033,161252,METHYL TERT-BUTYL ETHER,3.24045e-10
MS,28035,74934,METHYL TERT-BUTYL ETHER,1.25245885e-07
MS,28037,8118,METHYL TERT-BUTYL ETHER,1.5135e-11
MS,28039,22578,METHYL TERT-BUTYL ETHER,4.09466e-10
MS,28041,14400,METHYL TERT-BUTYL ETHER,7.4859e-11
MS,28043,21897,METHYL TERT-BUTYL ETHER,4.5893408e-08
MS,28045,43929,METHYL TERT-BUTYL ETHER,5.25725e-10
MS,28047,187020,METHYL TERT-BUTYL ETHER,2.369144e-09
MS,28049,245284,METHYL TERT-BUTYL ETHER,2.00015e-10
MS,28051,19198,METHYL TERT-BUTYL ETHER,3.4958282e-08
MS,28053,9375,METHYL TERT-BUTYL ETHER,6.8949088e-08
MS,28055,1406,METHYL TERT-BUTYL ETHER,4.2483671e-08
MS,28057,23401,METHYL TERT-BUTYL ETHER,7.608871e-09
MS,28059,139668,METHYL TERT-BUTYL ETHER,8.06807e-10
MS,28061,17062,METHYL TERT-BUTYL ETHER,7.7981717e-08
MS,28063,7726,METHYL TERT-BUTYL ETHER,1.1113e-11
MS,28065,12487,METHYL TERT-BUTYL ETHER,1.83763641e-07
MS,28067,67757,METHYL TERT-BUTYL ETHER,1.94245119e-07
MS,28069,10456,METHYL TERT-BUTYL ETHER,1.3843e-11
MS,28071,47351,METHYL TERT-BUTYL ETHER,7.7135e-11
MS,28073,55658,METHYL TERT-BUTYL ETHER,1.51555716e-07
MS,28075,80261,METHYL TERT-BUTYL ETHER,8.2535e-11
MS,28077,12929,METHYL TERT-BUTYL ETHER,2.3425074e-08
MS,28079,23805,METHYL TERT-BUTYL ETHER,2.3695e-11
MS,28081,82910,METHYL TERT-BUTYL ETHER,8.5103073e-08
MS,28083,32317,METHYL TERT-BUTYL ETHER,3.957919672e-06
MS,28085,34869,METHYL TERT-BUTYL ETHER,4.182e-11
MS,28087,59774,METHYL TERT-BUTYL ETHER,6.568e-11
MS,28089,95203,METHYL TERT-BUTYL ETHER,1.22232e-10
MS,28091,27088,METHYL TERT-BUTYL ETHER,3.9189438e-08
MS,28093,37144,METHYL TERT-BUTYL ETHER,5.9626e-11
MS,28095,36989,METHYL TERT-BUTYL ETHER,4.628265e-09
MS,28097,10923,METHYL TERT-BUTYL ETHER,1.4398225e-08
MS,28099,29676,METHYL TERT-BUTYL ETHER,2.8433e-11
MS,28101,21720,METHYL TERT-BUTYL ETHER,2.7776e-11
MS,28103,11545,METHYL TERT-BUTYL ETHER,2.3655e-11
MS,28105,47671,METHYL TERT-BUTYL ETHER,2.61492e-10
MS,28107,34707,METHYL TERT-BUTYL ETHER,3.5688e-11
MS,28109,55834,METHYL TERT-BUTYL ETHER,2.65848e-10
MS,28111,12250,METHYL TERT-BUTYL ETHER,1.3957416e-08
MS,28113,40404,METHYL TERT-BUTYL ETHER,3.9741e-11
MS,28115,29957,METHYL TERT-BUTYL ETHER,4.489735e-09
MS,28117,25276,METHYL TERT-BUTYL ETHER,2.162386e-09
MS,28119,8223,METHYL TERT-BUTYL ETHER,1.9401e-11
MS,28121,141617,METHYL TERT-BUTYL ETHER,1.34609e-10
MS,28123,28264,METHYL TERT-BUTYL ETHER,2.4524e-11
MS,28125,4916,METHYL TERT-BUTYL ETHER,2.2921227e-08
MS,28127,27503,METHYL TERT-BUTYL ETHER,7.8144586e-08
MS,28129,16491,METHYL TERT-BUTYL ETHER,1.89714248e-07
MS,28131,17786,METHYL TERT-BUTYL ETHER,1.869578e-08
MS,28133,29450,METHYL TERT-BUTYL ETHER,1.42846957e-07
MS,28135,15378,METHYL TERT-BUTYL ETHER,3.1274171e-08
MS,28137,28886,METHYL TERT-BUTYL ETHER,8.1978e-11
MS,28139,22232,METHYL TERT-BUTYL ETHER,2.44751e-10
MS,28141,19593,METHYL TERT-BUTYL ETHER,1.10606e-10
MS,28143,10778,METHYL TERT-BUTYL ETHER,2.17214e-10
MS,28145,27130,METHYL TERT-BUTYL ETHER,3.682316e-09
MS,28147,15443,METHYL TERT-BUTYL ETHER,2.121e-11
MS,28149,48770,METHYL TERT-BUTYL ETHER,4.2966e-11
MS,28151,51137,METHYL TERT-BUTYL ETHER,2.367441471e-06
MS,28153,20747,METHYL TERT-BUTYL ETHER,2.111e-11
MS,28155,10253,METHYL TERT-BUTYL ETHER,2.18777e-10
MS,28157,9878,METHYL TERT-BUTYL ETHER,4.61815e-10
MS,28159,19198,METHYL TERT-BUTYL ETHER,1.97032e-10
MS,28161,12678,METHYL TERT-BUTYL ETHER,1.43485e-10
MS,28163,28065,METHYL TERT-BUTYL ETHER,3.7009e-11
MO,29001,25607,METHYL TERT-BUTYL ETHER,2.9693e-11
MO,29003,17291,METHYL TERT-BUTYL ETHER,2.59084e-10
MO,29005,5685,METHYL TERT-BUTYL ETHER,8.45059e-10
MO,29007,25529,METHYL TERT-BUTYL ETHER,6.11065e-10
MO,29009,35597,METHYL TERT-BUTYL ETHER,1.26783e-10
MO,29011,12402,METHYL TERT-BUTYL ETHER,2.6514152e-08
MO,29013,17049,METHYL TERT-BUTYL ETHER,4.93138e-10
MO,29015,19056,METHYL TERT-BUTYL ETHER,1.554838e-09
MO,29017,12363,METHYL TERT-BUTYL ETHER,8.8331e-11
MO,29019,162642,METHYL TERT-BUTYL ETHER,5.6125e-10
MO,29021,89199,METHYL TERT-BUTYL ETHER,1.150057e-09
MO,29023,42794,METHYL TERT-BUTYL ETHER,4.822e-11
MO,29025,9424,METHYL TERT-BUTYL ETHER,1.42996e-10
MO,29027,44332,METHYL TERT-BUTYL ETHER,6.85544e-10
MO,29029,44002,METHYL TERT-BUTYL ETHER,2.863e-11
MO,29031,75674,METHYL TERT-BUTYL ETHER,1.219978e-09
MO,29033,9295,METHYL TERT-BUTYL ETHER,1.0223e-11
MO,29035,6265,METHYL TERT-BUTYL ETHER,6.814e-12
MO,29037,99478,METHYL TERT-BUTYL ETHER,3.133536e-09
MO,29039,13982,METHYL TERT-BUTYL ETHER,4.5182e-11
MO,29041,7831,METHYL TERT-BUTYL ETHER,2.98014e-10
MO,29043,77422,METHYL TERT-BUTYL ETHER,1.2560822e-08
MO,29045,7139,METHYL TERT-BUTYL ETHER,1.2339e-11
MO,29047,221939,METHYL TERT-BUTYL ETHER,8.7346689e-08
MO,29049,20743,METHYL TERT-BUTYL ETHER,5.955945e-09
MO,29051,75990,METHYL TERT-BUTYL ETHER,1.2703696e-08
MO,29053,17601,METHYL TERT-BUTYL ETHER,1.85359e-10
MO,29055,24696,METHYL TERT-BUTYL ETHER,3.7816e-11
MO,29057,7883,METHYL TERT-BUTYL ETHER,1.488371e-09
MO,29059,16777,METHYL TERT-BUTYL ETHER,1.608437e-09
MO,29061,8433,METHYL TERT-BUTYL ETHER,8.241e-12
MO,29063,12892,METHYL TERT-BUTYL ETHER,3.5479e-11
MO,29065,15657,METHYL TERT-BUTYL ETHER,1.9063e-11
MO,29067,13684,METHYL TERT-BUTYL ETHER,1.37251e-10
MO,29069,31953,METHYL TERT-BUTYL ETHER,1.13119e-10
MO,29071,101492,METHYL TERT-BUTYL ETHER,9.73206e-10
MO,29073,15222,METHYL TERT-BUTYL ETHER,2.4719e-11
MO,29075,6738,METHYL TERT-BUTYL ETHER,1.3353e-11
MO,29077,275173,METHYL TERT-BUTYL ETHER,1.322951e-07
MO,29079,10261,METHYL TERT-BUTYL ETHER,1.2329e-11
MO,29081,8957,METHYL TERT-BUTYL ETHER,6.432e-12
MO,29083,22272,METHYL TERT-BUTYL ETHER,6.215921e-09
MO,29085,9627,METHYL TERT-BUTYL ETHER,1.2433e-11
MO,29087,4912,METHYL TERT-BUTYL ETHER,2.738e-11
MO,29089,10144,METHYL TERT-BUTYL ETHER,2.77444e-10
MO,29091,40400,METHYL TERT-BUTYL ETHER,2.0378e-11
MO,29093,10630,METHYL TERT-BUTYL ETHER,7.505e-12
MO,29095,674158,METHYL TERT-BUTYL ETHER,1.9128674e-08
MO,29097,117404,METHYL TERT-BUTYL ETHER,1.4021307e-07
MO,29099,218733,METHYL TERT-BUTYL ETHER,2.059536e-09
MO,29101,52595,METHYL TERT-BUTYL ETHER,1.29056466e-07
MO,29103,4131,METHYL TERT-BUTYL ETHER,6.095e-12
MO,29105,35571,METHYL TERT-BUTYL ETHER,3.5228e-11
MO,29107,33381,METHYL TERT-BUTYL ETHER,7.626623e-09
MO,29109,38634,METHYL TERT-BUTYL ETHER,1.73374e-09
MO,29111,10211,METHYL TERT-BUTYL ETHER,2.688753e-09
MO,29113,52566,METHYL TERT-BUTYL ETHER,3.3552e-10
MO,29115,12761,METHYL TERT-BUTYL ETHER,1.53352e-10
MO,29117,15195,METHYL TERT-BUTYL ETHER,2.344e-11
MO,29119,23083,METHYL TERT-BUTYL ETHER,7.545162e-09
MO,29121,15566,METHYL TERT-BUTYL ETHER,5.28563e-10
MO,29123,12226,METHYL TERT-BUTYL ETHER,1.7376e-11
MO,29125,9176,METHYL TERT-BUTYL ETHER,7.1723e-11
MO,29127,28778,METHYL TERT-BUTYL ETHER,1.10366334e-07
MO,29129,3785,METHYL TERT-BUTYL ETHER,4.678e-12
MO,29131,24748,METHYL TERT-BUTYL ETHER,1.66183e-10
MO,29133,14358,METHYL TERT-BUTYL ETHER,6.4676e-10
MO,29135,15607,METHYL TERT-BUTYL ETHER,3.99659e-10
MO,29137,8840,METHYL TERT-BUTYL ETHER,1.769506e-09
MO,29139,12236,METHYL TERT-BUTYL ETHER,1.5805e-11
MO,29141,20565,METHYL TERT-BUTYL ETHER,9.6667e-11
MO,29143,18956,METHYL TERT-BUTYL ETHER,8.21525e-10
MO,29145,58114,METHYL TERT-BUTYL ETHER,6.4664258e-08
MO,29147,23370,METHYL TERT-BUTYL ETHER,1.9609e-11
MO,29149,10881,METHYL TERT-BUTYL ETHER,1.2887e-11
MO,29151,13878,METHYL TERT-BUTYL ETHER,3.39285e-10
MO,29153,9723,METHYL TERT-BUTYL ETHER,9.215e-12
MO,29155,18296,METHYL TERT-BUTYL ETHER,3.11734e-10
MO,29157,18971,METHYL TERT-BUTYL ETHER,1.38675e-10
MO,29159,42201,METHYL TERT-BUTYL ETHER,9.037878e-09
MO,29161,45156,METHYL TERT-BUTYL ETHER,3.4603e-11
MO,29163,18516,METHYL TERT-BUTYL ETHER,5.573759e-09
MO,29165,89322,METHYL TERT-BUTYL ETHER,2.5940276e-08
MO,29167,31137,METHYL TERT-BUTYL ETHER,6.186446e-09
MO,29169,52274,METHYL TERT-BUTYL ETHER,4.4165e-11
MO,29171,4979,METHYL TERT-BUTYL ETHER,4.967e-12
MO,29173,10167,METHYL TERT-BUTYL ETHER,4.2679771e-08
MO,29175,25414,METHYL TERT-BUTYL ETHER,6.47968e-10
MO,29177,23494,METHYL TERT-BUTYL ETHER,4.217502e-09
MO,29179,6696,METHYL TERT-BUTYL ETHER,2.79e-12
MO,29181,14100,METHYL TERT-BUTYL ETHER,1.5237e-11
MO,29183,360462,METHYL TERT-BUTYL ETHER,2.058017e-09
MO,29185,9805,METHYL TERT-BUTYL ETHER,1.88076e-10
MO,29186,18145,METHYL TERT-BUTYL ETHER,9.31885e-10
MO,29187,65359,METHYL TERT-BUTYL ETHER,2.13999e-10
MO,29189,998954,METHYL TERT-BUTYL ETHER,4.411736e-09
MO,29195,23370,METHYL TERT-BUTYL ETHER,1.42185e-09
MO,29197,4431,METHYL TERT-BUTYL ETHER,7.329e-12
MO,29199,4843,METHYL TERT-BUTYL ETHER,5.42e-12
MO,29201,39191,METHYL TERT-BUTYL ETHER,1.37098e-09
MO,29203,8441,METHYL TERT-BUTYL ETHER,4.456e-12
MO,29205,6373,METHYL TERT-BUTYL ETHER,3.51795e-10
MO,29207,29968,METHYL TERT-BUTYL ETHER,2.68354e-10
MO,29209,32202,METHYL TERT-BUTYL ETHER,1.365105e-09
MO,29211,6714,METHYL TERT-BUTYL ETHER,5.632e-12
MO,29213,51675,METHYL TERT-BUTYL ETHER,1.9214e-10
MO,29215,26008,METHYL TERT-BUTYL ETHER,1.2405e-11
MO,29217,21157,METHYL TERT-BUTYL ETHER,8.3812e-11
MO,29219,32513,METHYL TERT-BUTYL ETHER,4.35597e-10
MO,29221,25195,METHYL TERT-BUTYL ETHER,1.48329e-10
MO,29223,13521,METHYL TERT-BUTYL ETHER,7.538e-12
MO,29225,36202,METHYL TERT-BUTYL ETHER,2.751192e-09
MO,29227,2171,METHYL TERT-BUTYL ETHER,5.055e-12
MO,29229,18815,METHYL TERT-BUTYL ETHER,1.4178e-11
MO,29510,319294,METHYL TERT-BUTYL ETHER,3.0751314e-08
MT,30001,9246,METHYL TERT-BUTYL ETHER,2.5018e-11
MT,30003,12865,METHYL TERT-BUTYL ETHER,2.64499e-10
MT,30005,6491,METHYL TERT-BUTYL ETHER,1.5064e-11
MT,30007,5612,METHYL TERT-BUTYL ETHER,1.19548e-10
MT,30009,10078,METHYL TERT-BUTYL ETHER,5.5295e-11
MT,30011,1160,METHYL TERT-BUTYL ETHER,2.363e-12
MT,30013,81327,METHYL TERT-BUTYL ETHER,2.47014e-10
MT,30015,5813,METHYL TERT-BUTYL ETHER,7.024e-12
MT,30017,11699,METHYL TERT-BUTYL ETHER,4.2936e-11
MT,30019,1751,METHYL TERT-BUTYL ETHER,3.749e-12
MT,30021,8966,METHYL TERT-BUTYL ETHER,2.7014e-11
MT,30023,9298,METHYL TERT-BUTYL ETHER,5.2285e-11
MT,30025,2890,METHYL TERT-BUTYL ETHER,5.306e-12
MT,30027,11586,METHYL TERT-BUTYL ETHER,9.936e-11
MT,30029,90928,METHYL TERT-BUTYL ETHER,7.32698e-10
MT,30031,89513,METHYL TERT-BUTYL ETHER,9.05893e-10
MT,30033,1206,METHYL TERT-BUTYL ETHER,1.13e-13
MT,30035,13399,METHYL TERT-BUTYL ETHER,3.98e-12
MT,30037,884,METHYL TERT-BUTYL ETHER,1.731e-12
MT,30039,3079,METHYL TERT-BUTYL ETHER,1.1129e-11
MT,30041,16096,METHYL TERT-BUTYL ETHER,3.955e-11
MT,30043,11406,METHYL TERT-BUTYL ETHER,1.64162e-10
MT,30045,2072,METHYL TERT-BUTYL ETHER,2.395e-12
MT,30047,28746,METHYL TERT-BUTYL ETHER,5.551e-11
MT,30049,63395,METHYL TERT-BUTYL ETHER,3.8954e-10
MT,30051,2339,METHYL TERT-BUTYL ETHER,7.54e-13
MT,30053,19687,METHYL TERT-BUTYL ETHER,4.3466e-11
MT,30055,1731,METHYL TERT-BUTYL ETHER,3.162e-12
MT,30057,7691,METHYL TERT-BUTYL ETHER,2.1923e-11
MT,30059,1891,METHYL TERT-BUTYL ETHER,5.326e-12
MT,30061,4223,METHYL TERT-BUTYL ETHER,3.9154e-11
MT,30063,109299,METHYL TERT-BUTYL ETHER,4.47953e-10
MT,30065,4538,METHYL TERT-BUTYL ETHER,6.711e-12
MT,30067,15634,METHYL TERT-BUTYL ETHER,1.08333e-10
MT,30069,494,METHYL TERT-BUTYL ETHER,2.8e-13
MT,30071,4253,METHYL TERT-BUTYL ETHER,1.0626e-11
MT,30073,6153,METHYL TERT-BUTYL ETHER,1.8651e-11
MT,30075,1743,METHYL TERT-BUTYL ETHER,4.1309e-11
MT,30077,7027,METHYL TERT-BUTYL ETHER,9.2176e-11
MT,30079,1179,METHYL TERT-BUTYL ETHER,4.243e-12
MT,30081,40212,METHYL TERT-BUTYL ETHER,2.82257e-10
MT,30083,9746,METHYL TERT-BUTYL ETHER,3.48683e-10
MT,30085,10425,METHYL TERT-BUTYL ETHER,1.0848e-11
MT,30087,9233,METHYL TERT-BUTYL ETHER,9.15247e-10
MT,30089,11413,METHYL TERT-BUTYL ETHER,1.9736e-11
MT,30091,3384,METHYL TERT-BUTYL ETHER,1.4517e-11
MT,30093,34200,METHYL TERT-BUTYL ETHER,2.68841e-10
MT,30095,9117,METHYL TERT-BUTYL ETHER,1.04062e-10
MT,30097,3651,METHYL TERT-BUTYL ETHER,2.7245e-11
MT,30099,6073,METHYL TERT-BUTYL ETHER,1.372e-11
MT,30101,5324,METHYL TERT-BUTYL ETHER,1.5934e-11
MT,30103,718,METHYL TERT-BUTYL ETHER,3.449e-11
MT,30105,7369,METHYL TERT-BUTYL ETHER,8.806e-12
MT,30107,2168,METHYL TERT-BUTYL ETHER,3.83e-12
MT,30109,1017,METHYL TERT-BUTYL ETHER,3.571e-12
MT,30111,147972,METHYL TERT-BUTYL ETHER,1.301207e-09
NE,31001,31364,METHYL TERT-BUTYL ETHER,1.09342e-09
NE,31003,6685,METHYL TERT-BUTYL ETHER,2e-14
NE,31005,460,METHYL TERT-BUTYL ETHER,1.7876e-11
NE,31007,690,METHYL TERT-BUTYL ETHER,1.29e-13
NE,31009,478,METHYL TERT-BUTYL ETHER,0.0
NE,31011,5505,METHYL TERT-BUTYL ETHER,2.5e-14
NE,31013,11308,METHYL TERT-BUTYL ETHER,0.0
NE,31015,2099,METHYL TERT-BUTYL ETHER,2.95e-13
NE,31017,3145,METHYL TERT-BUTYL ETHER,0.0
NE,31019,46102,METHYL TERT-BUTYL ETHER,2.0138e-11
NE,31021,6858,METHYL TERT-BUTYL ETHER,2.19806e-10
NE,31023,8395,METHYL TERT-BUTYL ETHER,5.089e-12
NE,31025,25241,METHYL TERT-BUTYL ETHER,1.667175e-09
NE,31027,8852,METHYL TERT-BUTYL ETHER,9.927e-12
NE,31029,3966,METHYL TERT-BUTYL ETHER,9.04e-13
NE,31031,5713,METHYL TERT-BUTYL ETHER,2.72e-13
NE,31033,9998,METHYL TERT-BUTYL ETHER,2e-14
NE,31035,6542,METHYL TERT-BUTYL ETHER,4.08576e-10
NE,31037,10515,METHYL TERT-BUTYL ETHER,1.7935e-11
NE,31039,9139,METHYL TERT-BUTYL ETHER,6.1576e-11
NE,31041,10939,METHYL TERT-BUTYL ETHER,0.0
NE,31043,21006,METHYL TERT-BUTYL ETHER,1.247691e-09
NE,31045,9182,METHYL TERT-BUTYL ETHER,2.14e-13
NE,31047,24326,METHYL TERT-BUTYL ETHER,0.0
NE,31049,1941,METHYL TERT-BUTYL ETHER,3e-15
NE,31051,6000,METHYL TERT-BUTYL ETHER,2.97897e-10
NE,31053,36691,METHYL TERT-BUTYL ETHER,1.65341e-09
NE,31055,517110,METHYL TERT-BUTYL ETHER,1.498937e-09
NE,31057,2008,METHYL TERT-BUTYL ETHER,1.71e-13
NE,31059,5890,METHYL TERT-BUTYL ETHER,5.606e-12
NE,31061,3225,METHYL TERT-BUTYL ETHER,2.6337e-11
NE,31063,2756,METHYL TERT-BUTYL ETHER,0.0
NE,31065,4959,METHYL TERT-BUTYL ETHER,9.3e-14
NE,31067,22311,METHYL TERT-BUTYL ETHER,8.105026e-09
NE,31069,2057,METHYL TERT-BUTYL ETHER,0.0
NE,31071,2049,METHYL TERT-BUTYL ETHER,7e-15
NE,31073,2044,METHYL TERT-BUTYL ETHER,0.0
NE,31075,614,METHYL TERT-BUTYL ETHER,0.0
NE,31077,2538,METHYL TERT-BUTYL ETHER,6.8e-14
NE,31079,58607,METHYL TERT-BUTYL ETHER,1.068417e-09
NE,31081,9124,METHYL TERT-BUTYL ETHER,2.90787e-10
NE,31083,3423,METHYL TERT-BUTYL ETHER,3.89e-13
NE,31085,967,METHYL TERT-BUTYL ETHER,6.771e-11
NE,31087,2908,METHYL TERT-BUTYL ETHER,5.1e-14
NE,31089,10433,METHYL TERT-BUTYL ETHER,1.1e-14
NE,31091,736,METHYL TERT-BUTYL ETHER,0.0
NE,31093,6274,METHYL TERT-BUTYL ETHER,1.25331e-10
NE,31095,7547,METHYL TERT-BUTYL ETHER,1.77912e-10
NE,31097,5217,METHYL TERT-BUTYL ETHER,4.25318e-10
NE,31099,6489,METHYL TERT-BUTYL ETHER,2.4331e-11
NE,31101,8368,METHYL TERT-BUTYL ETHER,5.32966e-10
NE,31103,824,METHYL TERT-BUTYL ETHER,1.06e-13
NE,31105,3821,METHYL TERT-BUTYL ETHER,9.4e-14
NE,31107,8701,METHYL TERT-BUTYL ETHER,1.279e-12
NE,31109,285394,METHYL TERT-BUTYL ETHER,2.69398e-10
NE,31111,36288,METHYL TERT-BUTYL ETHER,9.92383e-10
NE,31113,763,METHYL TERT-BUTYL ETHER,0.0
NE,31115,632,METHYL TERT-BUTYL ETHER,0.0
NE,31117,539,METHYL TERT-BUTYL ETHER,2.59465e-10
NE,31119,34876,METHYL TERT-BUTYL ETHER,0.0
NE,31121,7845,METHYL TERT-BUTYL ETHER,1.29351e-10
NE,31123,5042,METHYL TERT-BUTYL ETHER,0.0
NE,31125,3735,METHYL TERT-BUTYL ETHER,6.94e-13
NE,31127,7248,METHYL TERT-BUTYL ETHER,1.315664e-09
NE,31129,4500,METHYL TERT-BUTYL ETHER,7.7743e-11
NE,31131,15740,METHYL TERT-BUTYL ETHER,1.151344e-09
NE,31133,2773,METHYL TERT-BUTYL ETHER,4.6098e-11
NE,31135,2970,METHYL TERT-BUTYL ETHER,3.14081e-10
NE,31137,9188,METHYL TERT-BUTYL ETHER,0.0
NE,31139,7266,METHYL TERT-BUTYL ETHER,2e-15
NE,31141,32237,METHYL TERT-BUTYL ETHER,0.0
NE,31143,5406,METHYL TERT-BUTYL ETHER,6e-15
NE,31145,11055,METHYL TERT-BUTYL ETHER,1.14e-13
NE,31147,8363,METHYL TERT-BUTYL ETHER,9.3185e-11
NE,31149,1526,METHYL TERT-BUTYL ETHER,2e-15
NE,31151,14200,METHYL TERT-BUTYL ETHER,3.25598e-10
NE,31153,158840,METHYL TERT-BUTYL ETHER,1.237773e-09
NE,31155,20780,METHYL TERT-BUTYL ETHER,2.57151e-10
NE,31157,36970,METHYL TERT-BUTYL ETHER,6.86e-13
NE,31159,16750,METHYL TERT-BUTYL ETHER,9.0774e-11
NE,31161,5469,METHYL TERT-BUTYL ETHER,3.81e-13
NE,31163,3152,METHYL TERT-BUTYL ETHER,3.416e-12
NE,31165,1311,METHYL TERT-BUTYL ETHER,1.014e-12
NE,31167,6129,METHYL TERT-BUTYL ETHER,0.0
NE,31169,5228,METHYL TERT-BUTYL ETHER,5.17e-13
NE,31171,647,METHYL TERT-BUTYL ETHER,0.0
NE,31173,6940,METHYL TERT-BUTYL ETHER,5.78663e-10
NE,31175,4260,METHYL TERT-BUTYL ETHER,2.3e-14
NE,31177,20234,METHYL TERT-BUTYL ETHER,1.089186e-09
NE,31179,9595,METHYL TERT-BUTYL ETHER,3.1307e-11
NE,31181,3812,METHYL TERT-BUTYL ETHER,1.43067e-10
NE,31183,818,METHYL TERT-BUTYL ETHER,4.7e-13
NE,31185,13665,METHYL TERT-BUTYL ETHER,1.1214e-11
NV,32001,24877,METHYL TERT-BUTYL ETHER,7.6397e-11
NV,32003,1951168,METHYL TERT-BUTYL ETHER,8.98201e-10
NV,32005,46997,METHYL TERT-BUTYL ETHER,1.12584e-10
