datetimeobject,epochmilli,STUSPS,COUNTYGEOID,deathCumulative,positiveCumulative,deathRate,positiveRate,ndays,deathPositiveRate
2020-11-08,1604793600000,NE,31181,2.0,135.0,57.355893318038426,3871.5227989675936,291,1.4814814814814814
2020-11-08,1604793600000,NE,31183,0.0,5.0,0.0,638.5696040868455,291,0.0
2020-11-08,1604793600000,NE,31185,3.0,691.0,21.931427735945608,5051.538855179472,291,0.4341534008683068
2020-11-08,1604793600000,NV,32001,4.0,390.0,16.058452768075796,1565.6991448873903,291,1.0256410256410255
2020-11-08,1604793600000,NV,32003,1571.0,88673.0,69.3073456521883,3911.960700837997,291,1.7716779628522774
2020-11-08,1604793600000,NV,32005,2.0,455.0,4.089561394540436,930.3752172579491,291,0.4395604395604396
2020-11-08,1604793600000,NV,32007,15.0,1772.0,28.420932964492778,3357.4595475387473,291,0.8465011286681714
2020-11-08,1604793600000,NV,32009,0.0,0.0,0.0,0.0,291,0.0
2020-11-08,1604793600000,NV,32011,0.0,18.0,0.0,887.1365204534253,291,0.0
2020-11-08,1604793600000,NV,32013,4.0,194.0,23.76567048897867,1152.6350187154655,291,2.061855670103093
2020-11-08,1604793600000,NV,32015,4.0,122.0,72.30657989877079,2205.350686912509,291,3.2786885245901645
2020-11-08,1604793600000,NV,32017,1.0,50.0,19.29384526336099,964.6922631680493,291,2.0000000000000004
2020-11-08,1604793600000,NV,32019,14.0,669.0,24.34359241870979,1163.2759520083464,291,2.092675635276532
2020-11-08,1604793600000,NV,32021,1.0,21.0,22.197558268590456,466.1487236403996,291,4.761904761904761
2020-11-08,1604793600000,NV,32023,18.0,877.0,38.69054016293016,1885.0890957160975,291,2.052451539338654
2020-11-08,1604793600000,NV,32027,0.0,27.0,0.0,401.48698884758363,291,0.0
2020-11-08,1604793600000,NV,32029,0.0,25.0,0.0,606.354596167839,291,0.0
2020-11-08,1604793600000,NV,32031,206.0,15594.0,43.688589431178805,3307.183803833992,291,1.3210209054764652
2020-11-08,1604793600000,NV,32033,1.0,157.0,10.438413361169102,1638.8308977035492,291,0.6369426751592356
2020-11-08,1604793600000,NV,32510,10.0,978.0,17.883968810358397,1749.052149653051,291,1.0224948875255626
2020-11-08,1604793600000,NH,33001,6.0,288.0,9.787449227607132,469.79756292514236,291,2.083333333333333
2020-11-08,1604793600000,NH,33003,2.0,184.0,4.089143324473523,376.2011858515641,291,1.0869565217391304
2020-11-08,1604793600000,NH,33005,3.0,256.0,3.942958533219426,336.4657948347243,291,1.1718750000000002
2020-11-08,1604793600000,NH,33007,0.0,162.0,0.0,513.2591958939264,291,0.0
2020-11-08,1604793600000,NH,33009,1.0,316.0,1.1125203034955387,351.55641590459027,291,0.3164556962025316
2020-11-08,1604793600000,NH,33011,325.0,5985.0,77.93297763923026,1435.1657574485941,291,5.430242272347535
2020-11-08,1604793600000,NH,33013,32.0,1075.0,21.137319919942403,710.081841060565,291,2.9767441860465116
2020-11-08,1604793600000,NH,33015,105.0,3075.0,33.89622589736223,992.6751869941795,291,3.4146341463414633
2020-11-08,1604793600000,NH,33017,14.0,941.0,10.717046994251069,720.3386586850183,291,1.4877789585547287
2020-11-08,1604793600000,NH,33019,1.0,133.0,2.3177119547582627,308.25568998284893,291,0.7518796992481204
2020-11-08,1604793600000,NJ,34001,270.0,5846.0,102.40072818295596,2217.1653961391135,291,4.618542593226136
2020-11-08,1604793600000,NJ,34003,2071.0,26924.0,222.16214940538637,2888.21521515723,291,7.69202198781756
2020-11-08,1604793600000,NJ,34005,520.0,9355.0,116.76235940801483,2100.5997543499593,291,5.558524853019775
2020-11-08,1604793600000,NJ,34007,640.0,13020.0,126.36458948291215,2570.729617292994,291,4.915514592933948
2020-11-08,1604793600000,NJ,34009,102.0,1218.0,110.822586077641,1323.3520572800662,291,8.374384236453201
2020-11-08,1604793600000,NJ,34011,163.0,4210.0,109.01041283514014,2815.545018625399,291,3.8717339667458432
2020-11-08,1604793600000,NJ,34013,2153.0,27226.0,269.47025876904786,3407.6160080102636,291,7.907882171453757
2020-11-08,1604793600000,NJ,34015,251.0,6163.0,86.06619210248391,2113.250764651826,291,4.072691870842122
2020-11-08,1604793600000,NJ,34017,1538.0,24980.0,228.73595869070226,3715.1002913483376,291,6.156925540432344
2020-11-08,1604793600000,NJ,34019,127.0,1776.0,102.11383682691303,1427.9856236582484,291,7.150900900900901
2020-11-08,1604793600000,NJ,34021,642.0,9960.0,174.7271589146232,2710.720409329668,291,6.445783132530122
2020-11-08,1604793600000,NJ,34023,1455.0,23917.0,176.35038336512892,2898.8124528823287,291,6.0835389053811095
2020-11-08,1604793600000,NJ,34025,874.0,15249.0,141.24225308866426,2464.305626257484,291,5.731523378582202
2020-11-08,1604793600000,NJ,34027,842.0,10146.0,171.192143866462,2062.845001982332,291,8.298836980090675
2020-11-08,1604793600000,NJ,34029,1077.0,17566.0,177.37563119044248,2893.017954959436,291,6.131162472959126
2020-11-08,1604793600000,NJ,34031,1268.0,22551.0,252.67722278239867,4493.788683727029,291,5.622810518380559
2020-11-08,1604793600000,NJ,34033,90.0,1237.0,144.2654484251022,1982.8484411316822,291,7.275666936135813
2020-11-08,1604793600000,NJ,34035,599.0,6948.0,182.10340068220373,2112.277842971538,291,8.621185952792171
2020-11-08,1604793600000,NJ,34037,198.0,1888.0,140.93730425374412,1343.8870223791355,291,10.487288135593223
2020-11-08,1604793600000,NJ,34039,1378.0,22054.0,247.68981613794418,3964.115533458796,291,6.2482996281853636
2020-11-08,1604793600000,NJ,34041,171.0,1792.0,162.44407079141612,1702.3378646679396,291,9.542410714285715
2020-11-08,1604793600000,NM,35001,239.0,13768.0,35.192550370258026,2027.3264999904286,291,1.735909355026148
2020-11-08,1604793600000,NM,35003,1.0,10.0,28.35270768358378,283.5270768358378,291,10.0
2020-11-08,1604793600000,NM,35005,21.0,2558.0,32.50019345353246,3958.8330882921923,291,0.8209538702111023
2020-11-08,1604793600000,NM,35006,28.0,788.0,104.9671977507029,2954.0768509840677,291,3.553299492385786
2020-11-08,1604793600000,NM,35007,1.0,63.0,8.374507997655137,527.5940038522737,291,1.5873015873015872
2020-11-08,1604793600000,NM,35009,13.0,1974.0,26.55554193732892,4032.3569064836374,291,0.6585612968591691
2020-11-08,1604793600000,NM,35011,0.0,5.0,0.0,286.0411899313501,291,0.0
2020-11-08,1604793600000,NM,35013,102.0,8234.0,46.74717569146864,3773.6886729760076,291,1.2387660918144279
2020-11-08,1604793600000,NM,35015,29.0,1853.0,49.60656859391037,3169.68867601779,291,1.5650296815974096
2020-11-08,1604793600000,NM,35017,4.0,238.0,14.815912289799243,881.5467812430551,291,1.6806722689075628
2020-11-08,1604793600000,NM,35019,1.0,54.0,23.255813953488374,1255.8139534883721,291,1.8518518518518519
2020-11-08,1604793600000,NM,35021,0.0,1.0,0.0,160.0,291,0.0
2020-11-08,1604793600000,NM,35023,2.0,131.0,47.64173415912339,3120.533587422582,291,1.5267175572519083
2020-11-08,1604793600000,NM,35025,33.0,2563.0,46.43309413254538,3606.3036442943576,291,1.2875536480686696
2020-11-08,1604793600000,NM,35027,6.0,444.0,30.656039239730227,2268.5469037400367,291,1.3513513513513513
2020-11-08,1604793600000,NM,35028,0.0,67.0,0.0,345.91357323558265,291,0.0
2020-11-08,1604793600000,NM,35029,15.0,1377.0,63.26711375427053,5807.921042642035,291,1.0893246187363834
2020-11-08,1604793600000,NM,35031,263.0,5008.0,368.5176622248378,7017.248868524668,291,5.251597444089457
2020-11-08,1604793600000,NM,35033,0.0,18.0,0.0,398.1420039814201,291,0.0
2020-11-08,1604793600000,NM,35035,17.0,701.0,25.188916876574307,1038.6723959105052,291,2.4251069900142657
2020-11-08,1604793600000,NM,35037,2.0,129.0,24.23361201987156,1563.0679752817157,291,1.550387596899225
2020-11-08,1604793600000,NM,35039,16.0,641.0,41.108912926183805,1646.9258241052387,291,2.4960998439937594
2020-11-08,1604793600000,NM,35041,10.0,618.0,54.054054054054056,3340.5405405405404,291,1.6181229773462784
2020-11-08,1604793600000,NM,35043,52.0,2446.0,35.434895194483055,1666.802954725107,291,2.1259198691741616
2020-11-08,1604793600000,NM,35045,207.0,4112.0,166.99204569289597,3317.2526178221656,291,5.034046692607003
2020-11-08,1604793600000,NM,35047,0.0,238.0,0.0,872.5299703046522,291,0.0
2020-11-08,1604793600000,NM,35049,19.0,2428.0,12.636507535348967,1614.812647148805,291,0.7825370675453047
2020-11-08,1604793600000,NM,35051,2.0,160.0,18.533963488091928,1482.7170790473542,291,1.25
2020-11-08,1604793600000,NM,35053,16.0,324.0,96.17118470878162,1947.4664903528278,291,4.938271604938271
2020-11-08,1604793600000,NM,35055,6.0,340.0,18.335727164379794,1039.024539314855,291,1.7647058823529411
2020-11-08,1604793600000,NM,35057,1.0,134.0,6.467886941336265,866.6968501390596,291,0.7462686567164177
2020-11-08,1604793600000,NM,35059,2.0,47.0,49.273220004927325,1157.920670115792,291,4.25531914893617
2020-11-08,1604793600000,NM,35061,10.0,1312.0,13.039849780930524,1710.8282912580846,291,0.7621951219512195
2020-11-08,1604793600000,NY,36001,140.0,4049.0,45.82561389956334,1325.3422191380857,291,3.457643862682143
2020-11-08,1604793600000,NY,36003,16.0,469.0,34.71393547547243,1017.5522336247857,291,3.411513859275053
2020-11-08,1604793600000,NY,36005,5010.0,57064.0,353.2629580872186,4023.6721437702677,291,8.779615869900462
2020-11-08,1604793600000,NY,36007,104.0,4003.0,54.59661500986938,2101.4447104279534,291,2.598051461403947
2020-11-08,1604793600000,NY,36009,18.0,605.0,23.64780535228661,794.8290132296333,291,2.975206611570248
2020-11-08,1604793600000,NY,36011,2.0,533.0,2.6117843710823236,696.0405348934393,291,0.37523452157598497
2020-11-08,1604793600000,NY,36013,15.0,1114.0,11.820051535424694,877.8358273642073,291,1.3464991023339317
2020-11-08,1604793600000,NY,36015,22.0,2126.0,26.361196319018404,2547.450153374233,291,1.0348071495766697
2020-11-08,1604793600000,NY,36017,9.0,460.0,19.064969178299826,974.4317580019913,291,1.9565217391304344
2020-11-08,1604793600000,NY,36019,5.0,301.0,6.212337702677517,373.98272970118654,291,1.661129568106312
2020-11-08,1604793600000,NY,36021,43.0,801.0,72.31630816837928,1347.101461462135,291,5.36828963795256
2020-11-08,1604793600000,NY,36023,1.0,647.0,2.10167924171413,1359.786469389042,291,0.1545595054095827
2020-11-08,1604793600000,NY,36025,7.0,238.0,15.860428231562253,539.2545598731166,291,2.9411764705882355
2020-11-08,1604793600000,NY,36027,166.0,5790.0,56.42074924035919,1967.928542781203,291,2.8670120898100175
2020-11-08,1604793600000,NY,36029,728.0,14988.0,79.24223524058944,1631.4321727829047,291,4.857219108620229
2020-11-08,1604793600000,NY,36031,0.0,216.0,0.0,585.6039040260268,291,0.0
2020-11-08,1604793600000,NY,36033,0.0,136.0,0.0,271.88037263604014,291,0.0
2020-11-08,1604793600000,NY,36035,24.0,373.0,44.95813273888691,698.7243129835341,291,6.434316353887398
2020-11-08,1604793600000,NY,36037,5.0,478.0,8.72905027932961,834.4972067039106,291,1.0460251046025106
2020-11-08,1604793600000,NY,36039,18.0,555.0,38.14529117572264,1176.1464779181147,291,3.2432432432432434
2020-11-08,1604793600000,NY,36041,0.0,19.0,0.0,430.2536231884058,291,0.0
2020-11-08,1604793600000,NY,36043,10.0,447.0,16.308158971933658,728.9747060454346,291,2.237136465324385
2020-11-08,1604793600000,NY,36045,0.0,268.0,0.0,244.00458874301216,291,0.0
2020-11-08,1604793600000,NY,36047,7434.0,78414.0,290.40162849920483,3063.1629401582795,291,9.480449919657202
2020-11-08,1604793600000,NY,36049,0.0,180.0,0.0,684.5147550958321,291,0.0
2020-11-08,1604793600000,NY,36051,8.0,406.0,12.715770734653654,645.325364783673,291,1.9704433497536944
2020-11-08,1604793600000,NY,36053,17.0,652.0,23.963575365444527,919.0735963688135,291,2.6073619631901845
2020-11-08,1604793600000,NY,36055,307.0,8824.0,41.387492079755184,1189.587068767947,291,3.4791477787851317
2020-11-08,1604793600000,NY,36057,4.0,296.0,8.126612624692713,601.3693342272608,291,1.3513513513513515
2020-11-08,1604793600000,NY,36059,2221.0,51682.0,163.6790269757186,3808.761581341328,291,4.2974343098177314
2020-11-08,1604793600000,NY,36061,3200.0,37940.0,196.4749930312776,2329.456636127085,291,8.434370057986294
2020-11-08,1604793600000,NY,36063,102.0,2354.0,48.73829922448765,1124.8034938670974,291,4.33305012744265
2020-11-08,1604793600000,NY,36065,132.0,3082.0,57.724853610645866,1347.787869909171,291,4.282933160285529
2020-11-08,1604793600000,NY,36067,212.0,6491.0,46.03411736094222,1409.4691310843207,291,3.2660606994299797
2020-11-08,1604793600000,NY,36069,36.0,822.0,32.79375461162174,748.7907302986965,291,4.37956204379562
2020-11-08,1604793600000,NY,36071,508.0,14369.0,131.96861848599784,3732.7895256403594,291,3.535388683972441
2020-11-08,1604793600000,NY,36073,54.0,442.0,133.8223632038065,1095.360824742268,291,12.217194570135748
2020-11-08,1604793600000,NY,36075,5.0,758.0,4.268979884566784,647.1773505003245,291,0.6596306068601584
2020-11-08,1604793600000,NY,36077,5.0,444.0,8.404350091607416,746.3062881347386,291,1.1261261261261262
2020-11-08,1604793600000,NY,36079,63.0,1948.0,64.07648494711147,1981.285598047193,291,3.234086242299794
2020-11-08,1604793600000,NY,36081,7303.0,79404.0,324.02218773321124,3523.0258516729978,291,9.197269658959248
2020-11-08,1604793600000,NY,36083,42.0,1198.0,26.462693902239245,754.8168403543481,291,3.50584307178631
2020-11-08,1604793600000,NY,36085,1101.0,18397.0,231.23305393547736,3863.755216395075,291,5.98467141381747
2020-11-08,1604793600000,NY,36087,684.0,18910.0,209.95183999459772,5804.37031330094,291,3.6171337916446324
2020-11-08,1604793600000,NY,36089,5.0,480.0,4.640801930573604,445.51698533506595,291,1.0416666666666667
2020-11-08,1604793600000,NY,36091,19.0,1541.0,8.265793102848217,670.399324815216,291,1.2329656067488644
2020-11-08,1604793600000,NY,36093,51.0,1716.0,32.83987662509095,1104.9652605618837,291,2.972027972027972
2020-11-08,1604793600000,NY,36095,0.0,122.0,0.0,393.5610826155682,291,0.0
2020-11-08,1604793600000,NY,36097,0.0,183.0,0.0,1027.685741562307,291,0.0
2020-11-08,1604793600000,NY,36099,5.0,176.0,14.698965192850421,517.4035747883349,291,2.8409090909090904
2020-11-08,1604793600000,NY,36101,57.0,1225.0,59.76158273833863,1284.3498044642952,291,4.653061224489796
2020-11-08,1604793600000,NY,36103,2022.0,50728.0,136.93611205735334,3435.4575135734026,291,3.9859643589339226
2020-11-08,1604793600000,NY,36105,48.0,1894.0,63.63347120585428,2510.870717997667,291,2.5343189017951424
2020-11-08,1604793600000,NY,36107,39.0,836.0,80.90782731365269,1734.3318880567597,291,4.665071770334929
2020-11-08,1604793600000,NY,36109,0.0,702.0,0.0,687.0229007633587,291,0.0
2020-11-08,1604793600000,NY,36111,98.0,2626.0,55.18857033445399,1478.8284254926143,291,3.7319116527037313
2020-11-08,1604793600000,NY,36113,35.0,483.0,54.73539346928562,755.3484298761416,291,7.246376811594202
2020-11-08,1604793600000,NY,36115,14.0,380.0,22.8743219397425,620.8744526501536,291,3.6842105263157894
2020-11-08,1604793600000,NY,36117,6.0,663.0,6.672746279943949,737.3384639338063,291,0.9049773755656109
2020-11-08,1604793600000,NY,36119,1476.0,42179.0,152.5571934437616,4359.559527279418,291,3.4993717252661276
2020-11-08,1604793600000,NY,36121,5.0,246.0,12.544218369753379,617.1755437918663,291,2.0325203252032518
2020-11-08,1604793600000,NY,36123,7.0,163.0,28.097780275358247,654.2768835547706,291,4.294478527607362
2020-11-08,1604793600000,NC,37001,93.0,5704.0,54.86434348618657,3365.0130671527763,291,1.6304347826086958
2020-11-08,1604793600000,NC,37003,12.0,1150.0,32.00256020481638,3066.912019628237,291,1.0434782608695652
2020-11-08,1604793600000,NC,37005,1.0,351.0,8.979078746520607,3151.6566400287334,291,0.28490028490028485
2020-11-08,1604793600000,NC,37007,13.0,768.0,53.1784340996482,3141.61826065614,291,1.6927083333333333
2020-11-08,1604793600000,NC,37009,3.0,552.0,11.028195419622836,2029.1879572106018,291,0.5434782608695653
2020-11-08,1604793600000,NC,37011,2.0,692.0,11.391467790624821,3941.447855556188,291,0.28901734104046245
2020-11-08,1604793600000,NC,37013,47.0,1493.0,100.01276758735158,3177.0013193173595,291,3.148024112525117
2020-11-08,1604793600000,NC,37015,21.0,753.0,110.83548846783133,3974.243943632237,291,2.788844621513945
2020-11-08,1604793600000,NC,37017,19.0,1141.0,58.06491045779598,3486.9506753865903,291,1.6652059596844875
2020-11-08,1604793600000,NC,37019,52.0,2371.0,36.40946646127993,1660.1316342248983,291,2.1931674398987773
2020-11-08,1604793600000,NC,37021,108.0,4525.0,41.34905107756393,1732.4486678331184,291,2.3867403314917124
2020-11-08,1604793600000,NC,37023,57.0,2972.0,62.99386638669393,3284.5222965132343,291,1.9179004037685063
2020-11-08,1604793600000,NC,37025,95.0,5392.0,43.889435581858415,2491.0719648145323,291,1.7618694362017804
2020-11-08,1604793600000,NC,37027,19.0,2881.0,23.12054321107839,3505.8044732166763,291,0.6594932315168345
2020-11-08,1604793600000,NC,37029,3.0,145.0,27.606515137572465,1334.3148983160027,291,2.068965517241379
2020-11-08,1604793600000,NC,37031,5.0,1355.0,7.197040576914772,1950.3979963439035,291,0.36900369003690037
2020-11-08,1604793600000,NC,37033,6.0,677.0,26.543974517784463,2995.0451247566803,291,0.8862629246676514
2020-11-08,1604793600000,NC,37035,64.0,5162.0,40.11256588802327,3235.3291424058766,291,1.239829523440527
2020-11-08,1604793600000,NC,37037,63.0,2073.0,84.59782462736672,2783.671277024305,291,3.0390738060781475
2020-11-08,1604793600000,NC,37039,15.0,821.0,52.42555571089054,2869.425415909409,291,1.8270401948842874
2020-11-08,1604793600000,NC,37041,18.0,548.0,129.09703794018503,3930.2875995123,291,3.2846715328467155
2020-11-08,1604793600000,NC,37043,3.0,255.0,26.711779894933663,2270.5012910693613,291,1.1764705882352942
2020-11-08,1604793600000,NC,37045,91.0,3562.0,92.90738868980162,3636.660643000807,291,2.554744525547445
2020-11-08,1604793600000,NC,37047,66.0,1907.0,118.90177992361461,3435.5408229444406,291,3.46093340325118
2020-11-08,1604793600000,NC,37049,64.0,2540.0,62.65970882816554,2486.80719411782,291,2.5196850393700787
2020-11-08,1604793600000,NC,37051,105.0,7758.0,31.29573275232557,2312.3075685003982,291,1.353441608662026
2020-11-08,1604793600000,NC,37053,4.0,249.0,14.407664877714945,896.8771386377554,291,1.6064257028112447
2020-11-08,1604793600000,NC,37055,3.0,441.0,8.106136345213326,1191.602042746359,291,0.6802721088435373
2020-11-08,1604793600000,NC,37057,47.0,4141.0,28.04145362122559,2470.631052031812,291,1.1349915479352812
2020-11-08,1604793600000,NC,37059,8.0,872.0,18.671521262194837,2035.1958175792374,291,0.9174311926605504
2020-11-08,1604793600000,NC,37061,54.0,2956.0,91.92897635382441,5032.260261146388,291,1.8267929634641409
2020-11-08,1604793600000,NC,37063,103.0,9740.0,32.03852087791768,3029.662071368138,291,1.0574948665297743
2020-11-08,1604793600000,NC,37065,65.0,2164.0,126.28225054398509,4204.227541187442,291,3.0036968576709797
2020-11-08,1604793600000,NC,37067,129.0,9975.0,33.743574987902015,2609.2415542970743,291,1.293233082706767
2020-11-08,1604793600000,NC,37069,32.0,1608.0,45.92092989883045,2307.52672741623,291,1.9900497512437811
2020-11-08,1604793600000,NC,37071,145.0,8321.0,64.579631138962,3705.980073843468,291,1.7425790169450788
2020-11-08,1604793600000,NC,37073,3.0,172.0,25.94706798131811,1487.6318975955717,291,1.744186046511628
2020-11-08,1604793600000,NC,37075,10.0,259.0,118.46937566639025,3068.356829759507,291,3.8610038610038613
2020-11-08,1604793600000,NC,37077,52.0,2164.0,86.03146766374931,3580.2326158529527,291,2.4029574861367835
2020-11-08,1604793600000,NC,37079,16.0,1025.0,75.94095590678248,4864.967487778253,291,1.5609756097560974
2020-11-08,1604793600000,NC,37081,215.0,12949.0,40.02427518830025,2410.578322852558,291,1.6603598733492935
2020-11-08,1604793600000,NC,37083,31.0,1590.0,61.987602479504105,3179.364127174565,291,1.9496855345911952
2020-11-08,1604793600000,NC,37085,75.0,3244.0,55.156792375125015,2385.715126198741,291,2.3119605425400738
2020-11-08,1604793600000,NC,37087,36.0,808.0,57.76914806553589,1296.5964343598055,291,4.455445544554455
2020-11-08,1604793600000,NC,37089,67.0,2674.0,57.06158392736997,2277.353364504288,291,2.5056095736724013
2020-11-08,1604793600000,NC,37091,35.0,888.0,147.82278160239898,3750.475144655151,291,3.941441441441442
2020-11-08,1604793600000,NC,37093,27.0,1672.0,48.882934424448706,3027.120976210305,291,1.6148325358851674
2020-11-08,1604793600000,NC,37095,5.0,178.0,101.27607859023698,3605.4283978124367,291,2.8089887640449436
2020-11-08,1604793600000,NC,37097,34.0,4245.0,18.701252983949924,2334.906438731395,291,0.8009422850412249
2020-11-08,1604793600000,NC,37099,8.0,1183.0,18.207474168146025,2692.430242614593,291,0.676246830092984
2020-11-08,1604793600000,NC,37101,69.0,6173.0,32.96089118606662,2948.8055259650614,291,1.117770937955613
2020-11-08,1604793600000,NC,37103,15.0,211.0,159.2525745832891,2240.1528824716,291,7.109004739336492
2020-11-08,1604793600000,NC,37105,24.0,2221.0,38.84815228475696,3595.072759351883,291,1.080594326879784
2020-11-08,1604793600000,NC,37107,42.0,1651.0,75.0683658331695,2950.90171406102,291,2.5439127801332524
2020-11-08,1604793600000,NC,37109,16.0,2725.0,18.580669136347275,3164.520212284145,291,0.5871559633027523
2020-11-08,1604793600000,NC,37111,34.0,1470.0,74.30719468485007,3212.693417256753,291,2.312925170068027
2020-11-08,1604793600000,NC,37113,7.0,802.0,19.521445702493168,2236.5999219142172,291,0.8728179551122194
2020-11-08,1604793600000,NC,37115,7.0,336.0,32.176511146862794,1544.472535049414,291,2.0833333333333335
2020-11-08,1604793600000,NC,37117,20.0,700.0,89.12655971479501,3119.4295900178254,291,2.8571428571428568
2020-11-08,1604793600000,NC,37119,405.0,36311.0,36.47478826610565,3270.2124363717585,291,1.1153644900994188
2020-11-08,1604793600000,NC,37121,4.0,331.0,26.73082063619353,2211.9754076450145,291,1.2084592145015107
2020-11-08,1604793600000,NC,37123,39.0,1247.0,143.52482243403378,4589.114194236926,291,3.127506014434643
2020-11-08,1604793600000,NC,37125,56.0,2405.0,55.51149881046788,2384.020618556701,291,2.328482328482328
2020-11-08,1604793600000,NC,37127,83.0,3754.0,88.01883390952088,3980.9964156185706,291,2.210974960042621
2020-11-08,1604793600000,NC,37129,44.0,5738.0,18.765486857761875,2447.190081587219,291,0.7668177065179506
2020-11-08,1604793600000,NC,37131,22.0,628.0,112.9189549863984,3223.3228968844633,291,3.5031847133757963
2020-11-08,1604793600000,NC,37133,33.0,3878.0,16.671887156584386,1959.1993452495228,291,0.850954100051573
2020-11-08,1604793600000,NC,37135,59.0,3311.0,39.73706188205501,2229.9900320590536,291,1.7819389912413164
2020-11-08,1604793600000,NC,37137,3.0,336.0,23.573785950023574,2640.2640264026404,291,0.8928571428571429
2020-11-08,1604793600000,NC,37139,35.0,930.0,87.88670148654079,2335.2752109280837,291,3.763440860215054
2020-11-08,1604793600000,NC,37141,17.0,1538.0,26.958452267681576,2438.9470345702503,291,1.1053315994798443
2020-11-08,1604793600000,NC,37143,4.0,271.0,29.711059942063432,2012.9243110747975,291,1.4760147601476017
2020-11-08,1604793600000,NC,37145,10.0,768.0,25.322866548493288,1944.7961509242846,291,1.3020833333333333
2020-11-08,1604793600000,NC,37147,41.0,6660.0,22.684268183377412,3684.810392714477,291,0.6156156156156156
2020-11-08,1604793600000,NC,37149,13.0,414.0,62.72920285659139,1997.6838448176027,291,3.140096618357488
2020-11-08,1604793600000,NC,37151,69.0,4252.0,48.02773079412808,2959.6219034294586,291,1.6227657572906864
2020-11-08,1604793600000,NC,37153,35.0,1541.0,78.07446072854626,3437.5069709339937,291,2.2712524334847504
2020-11-08,1604793600000,NC,37155,101.0,6511.0,77.32057416267942,4984.497607655502,291,1.5512210105974504
2020-11-08,1604793600000,NC,37157,19.0,2390.0,20.876826722338205,2626.0850455993846,291,0.794979079497908
2020-11-08,1604793600000,NC,37159,121.0,4519.0,85.15849332807838,3180.423399583357,291,2.6775835361805713
2020-11-08,1604793600000,NC,37161,69.0,1876.0,102.94051828313118,2798.7885840457116,291,3.678038379530917
2020-11-08,1604793600000,NC,37163,31.0,3056.0,48.79507641938581,4810.250114117517,291,1.0143979057591623
2020-11-08,1604793600000,NC,37165,31.0,1725.0,89.02162363954858,4953.622605749074,291,1.7971014492753623
2020-11-08,1604793600000,NC,37167,74.0,2554.0,117.82313791675953,4066.490462694647,291,2.8974158183241974
2020-11-08,1604793600000,NC,37169,13.0,813.0,28.514399771884804,1783.246693426334,291,1.5990159901599017
2020-11-08,1604793600000,NC,37171,38.0,2187.0,52.93732499338284,3046.6823621191647,291,1.7375400091449473
2020-11-08,1604793600000,NC,37173,5.0,316.0,35.03608716978488,2214.2807091304044,291,1.5822784810126582
2020-11-08,1604793600000,NC,37175,9.0,456.0,26.174203867965684,1326.1596626435946,291,1.973684210526316
2020-11-08,1604793600000,NC,37177,3.0,134.0,74.7011952191235,3336.653386454183,291,2.238805970149254
2020-11-08,1604793600000,NC,37179,66.0,6388.0,27.516165747376586,2663.231315064267,291,1.0331872260488415
2020-11-08,1604793600000,NC,37181,47.0,1329.0,105.5349724935444,2984.169754125968,291,3.5364936042136947
2020-11-08,1604793600000,NC,37183,280.0,23101.0,25.185269136082304,2077.8746511165623,291,1.212068741612917
2020-11-08,1604793600000,NC,37185,7.0,522.0,35.47716790836755,2645.5830925954083,291,1.3409961685823755
2020-11-08,1604793600000,NC,37187,8.0,277.0,69.08462867012089,2392.055267702936,291,2.888086642599278
2020-11-08,1604793600000,NC,37189,6.0,1499.0,10.680527618064334,2668.351816579739,291,0.40026684456304207
2020-11-08,1604793600000,NC,37191,99.0,5006.0,80.40217329510847,4065.588681972858,291,1.977626847782661
2020-11-08,1604793600000,NC,37193,42.0,2070.0,61.392738116119986,3025.7849500087705,291,2.028985507246377
2020-11-08,1604793600000,NC,37195,70.0,3383.0,85.57352599601472,4135.646263493111,291,2.069169376293231
2020-11-08,1604793600000,NC,37197,11.0,1172.0,29.20328138689038,3111.476889585048,291,0.9385665529010239
2020-11-08,1604793600000,NC,37199,2.0,387.0,11.068681166638994,2141.7898057446455,291,0.5167958656330749
2020-11-08,1604793600000,ND,38001,0.0,115.0,0.0,5189.5306859205775,291,0.0
2020-11-08,1604793600000,ND,38003,2.0,504.0,19.203072491598654,4839.174267882861,291,0.3968253968253968
2020-11-08,1604793600000,ND,38005,12.0,610.0,175.6440281030445,8928.57142857143,291,1.9672131147540979
2020-11-08,1604793600000,ND,38007,0.0,36.0,0.0,3879.3103448275865,291,0.0
2020-11-08,1604793600000,ND,38009,18.0,402.0,286.5329512893983,6399.235912129896,291,4.477611940298507
2020-11-08,1604793600000,ND,38011,3.0,157.0,99.2063492063492,5191.798941798942,291,1.9108280254777068
2020-11-08,1604793600000,ND,38013,1.0,114.0,47.28132387706856,5390.070921985815,291,0.8771929824561404
2020-11-08,1604793600000,ND,38015,90.0,8620.0,94.1166628322841,9014.284817936545,291,1.0440835266821347
2020-11-08,1604793600000,ND,38017,99.0,11578.0,54.41862766115335,6364.231020816499,291,0.8550699602694767
2020-11-08,1604793600000,ND,38019,1.0,216.0,26.581605528973952,5741.626794258374,291,0.46296296296296297
2020-11-08,1604793600000,ND,38021,14.0,421.0,287.35632183908046,8641.215106732348,291,3.32541567695962
2020-11-08,1604793600000,ND,38023,1.0,91.0,44.169611307420496,4019.4346289752652,291,1.0989010989010988
